,V1,V2,V3,V4
LOC_Os02g49370,0,0,0,0
LOC_Os02g49380,0,0,0,0
LOC_Os02g49390,0,0,0,0
LOC_Os02g49400,0,0,0,0
LOC_Os02g49410,0,0,0,0
LOC_Os02g49420,0,0,0,0
LOC_Os02g49430,0,0,0,0
LOC_Os02g49440,87,73,87,0
LOC_Os02g49450,313,114,96,183
LOC_Os02g49460,0,0,0,3
LOC_Os02g49470,0,1,2,0
LOC_Os02g49480,0,0,0,0
LOC_Os02g49490,0,0,0,0
LOC_Os02g49500,0,0,0,0
LOC_Os02g49510,22,62,79,0
LOC_Os02g49520,82,30,36,86
LOC_Os02g49530,2199,3475,2810,3210
LOC_Os02g49540,0,0,0,0
LOC_Os02g49550,81,158,69,162
LOC_Os02g49555,0,5,45,0
LOC_Os02g49560,0,0,0,0
LOC_Os02g49570,34,167,107,2
LOC_Os02g49580,0,0,0,0
LOC_Os02g49590,35,83,230,85
LOC_Os02g49600,237,156,298,293
LOC_Os02g49610,295,183,328,313
LOC_Os02g49620,168,275,412,421
LOC_Os02g49630,0,0,0,0
LOC_Os02g49640,0,0,0,0
LOC_Os02g49650,0,0,0,0
LOC_Os02g49660,0,0,0,0
LOC_Os02g49670,32,44,89,137
LOC_Os02g49680,157,336,343,409
LOC_Os02g49690,6,0,0,0
LOC_Os02g49700,10089,11045,11646,14243
LOC_Os02g49710,0,0,0,0
LOC_Os02g49720,49,0,0,0
LOC_Os02g49730,0,0,0,0
LOC_Os02g49740,0,0,0,0
LOC_Os02g49750,0,0,0,0
LOC_Os02g49760,33,58,172,192
LOC_Os02g49770,0,32,72,0
LOC_Os02g49780,274,412,153,312
LOC_Os02g49790,0,0,0,0
LOC_Os02g49800,472,456,330,420
LOC_Os02g49810,0,0,0,0
LOC_Os02g49820,102,1,0,0
LOC_Os02g49830,0,0,0,0
LOC_Os02g49840,0,0,0,0
LOC_Os02g49850,0,0,0,0
LOC_Os02g49860,0,0,0,0
LOC_Os02g49870,323,401,302,338
LOC_Os02g49880,0,0,0,0
LOC_Os02g49890,0,0,0,0
LOC_Os02g49900,0,0,0,0
LOC_Os02g49910,0,0,0,0
LOC_Os02g49920,0,0,0,0
LOC_Os02g49930,0,0,0,0
LOC_Os02g49940,0,0,0,0
LOC_Os02g49950,41,23,16,28
LOC_Os02g49960,0,30,0,133
LOC_Os02g49970,0,0,0,0
LOC_Os02g49980,483,202,327,351
LOC_Os02g49986,1,1,0,0
LOC_Os02g49992,614,905,958,746
LOC_Os02g50000,0,0,0,0
LOC_Os02g50010,153,70,261,194
LOC_Os02g50020,0,0,0,0
LOC_Os02g50030,0,0,0,0
LOC_Os02g50040,0,0,0,0
LOC_Os02g50050,0,0,0,0
LOC_Os02g50060,0,0,0,0
LOC_Os02g50070,0,0,0,0
LOC_Os02g50080,0,0,0,0
LOC_Os02g50090,0,0,0,0
LOC_Os02g50100,43,45,0,36
LOC_Os02g50110,0,0,0,0
LOC_Os02g50120,0,0,0,0
LOC_Os02g50130,420,549,330,350
LOC_Os02g50140,0,0,0,0
LOC_Os02g50150,0,0,0,0
LOC_Os02g50174,147,90,40,0
LOC_Os02g50200,0,0,0,0
LOC_Os02g50210,854,824,938,904
LOC_Os02g50220,23,0,0,0
LOC_Os02g50230,141,364,83,181
LOC_Os02g50240,12276,12516,10355,11470
LOC_Os02g50250,0,0,0,0
LOC_Os02g50260,0,0,0,0
LOC_Os02g50270,92,186,17,390
LOC_Os02g50280,0,0,57,0
LOC_Os02g50290,125,139,121,166
LOC_Os02g50300,0,0,0,0
LOC_Os02g50310,0,0,0,0
LOC_Os02g50320,302,350,187,151
LOC_Os02g50330,68,56,28,0
LOC_Os02g50340,0,0,0,0
LOC_Os02g50350,480,152,355,286
LOC_Os02g50360,125,245,210,178
LOC_Os02g50370,176,163,61,135
LOC_Os02g50372,0,0,0,0
LOC_Os02g50374,0,0,0,0
LOC_Os02g50380,0,0,0,0
LOC_Os02g50390,0,0,0,0
LOC_Os02g50400,0,0,0,0
LOC_Os02g50404,0,0,0,0
LOC_Os02g50410,0,0,0,0
LOC_Os02g50420,0,0,0,0
LOC_Os02g50430,0,0,0,0
LOC_Os02g50440,0,0,0,0
LOC_Os02g50450,0,0,0,0
LOC_Os02g50460,0,0,0,0
LOC_Os02g50470,0,0,0,0
LOC_Os02g50480,94,15,141,104
LOC_Os02g50490,334,135,186,188
LOC_Os02g50500,0,0,0,0
LOC_Os02g50510,0,0,0,0
LOC_Os02g50520,0,0,0,0
LOC_Os02g50530,0,0,0,0
LOC_Os02g50540,1672.097,1619.811,2105.848,1882.494
LOC_Os02g50550,597,566,708,538
LOC_Os02g50560,168,67,125,77
LOC_Os02g50570,97,1,118,85
LOC_Os02g50580,0,0,0,0
LOC_Os02g50590,0,0,0,0
LOC_Os02g50600,1345,1014,949,1411
LOC_Os02g50610,0,0,0,0
LOC_Os02g50620,2783,2469,2713,2207
LOC_Os02g50630,0,0,0,0
LOC_Os02g50640,0,0,0,0
LOC_Os02g50650,0,0,0,0
LOC_Os02g50660,0,0,0,0
LOC_Os02g50670,0,0,0,0
LOC_Os02g50680,113,95,123,91
LOC_Os02g50690,0,0,0,0
LOC_Os02g50700,0,0,0,0
LOC_Os02g50710,0,0,0,0
LOC_Os02g50720,0,0,0,0
LOC_Os02g50730,0,0,38,51
LOC_Os02g50740,0,9,0,0
LOC_Os02g50750,0,0,0,0
LOC_Os02g50760,204,97,80,320
LOC_Os02g50770,0,0,0,0
LOC_Os02g50780,91,92,176,131
LOC_Os02g50790,836,715,660,940
LOC_Os02g50799,180,282,186,395
LOC_Os02g50805,0,0,0,0
LOC_Os02g50810,488,121,415,220
LOC_Os02g50820,0,0,0,0
LOC_Os02g50830,418,425,247,526
LOC_Os02g50840,1399,886,936,1504
LOC_Os02g50845,0,33,11,0
LOC_Os02g50850,429,768,588,444
LOC_Os02g50860,242,311,206,278
LOC_Os02g50870,0,0,0,0
LOC_Os02g50880,311,446,309,128
LOC_Os02g50890,0,0,0,0
LOC_Os02g50900,0,0,0,0
LOC_Os02g50910,0,0,0,0
LOC_Os02g50930,126,143,54,320
LOC_Os02g50940,137,218,88,124
LOC_Os02g50950,0,0,0,0
LOC_Os02g50960,791,1548,980,1772
LOC_Os02g50970,268,230,242,62
LOC_Os02g50980,0,0,0,0
LOC_Os02g50990,0,0,0,0
LOC_Os02g51000,26,100,58,0
LOC_Os02g51010,0,0,0,0
LOC_Os02g51020,16,65,188,87
LOC_Os02g51030,42,27,86,0
LOC_Os02g51040,0,0,0,0
LOC_Os02g51050,0,0,0,0
LOC_Os02g51060,0,0,0,0
LOC_Os02g51070,1175,1269,1762,1241
LOC_Os02g51080,1986,1279,1618,2026
LOC_Os02g51090,0,0,0,0
LOC_Os02g51100,294,70,271,224
LOC_Os02g51110,5078,4603,5015,4168
LOC_Os02g51119,42,15,133,87
LOC_Os02g51130,186,258,359,247
LOC_Os02g51140,227,248,515,228
LOC_Os02g51150,211,163,424,305
LOC_Os02g51160,0,0,0,0
LOC_Os02g51164,1,0,0,2
LOC_Os02g51170,0,0,0,0
LOC_Os02g51180,128,150,40,187
LOC_Os02g51190,0,0,0,0
LOC_Os02g51200,0,0,0,0
LOC_Os02g51210,0,0,0,0
LOC_Os02g51220,0,0,0,0
LOC_Os02g51230,0,0,0,0
LOC_Os02g51240,0,0,0,0
LOC_Os02g51250,0,0,0,0
LOC_Os02g51260,0,38,0,0
LOC_Os02g51270,0,0,0,0
LOC_Os02g51280,0,0,0,0
LOC_Os02g51290,22,0,5,77
LOC_Os02g51300,138,342,136,207
LOC_Os02g51310,0,0,0,0
LOC_Os02g51320,0,0,0,0
LOC_Os02g51330,275,211,242,229
LOC_Os02g51340,0,0,0,0
LOC_Os02g51350,141,171,27,224
LOC_Os02g51360,0,0,0,0
LOC_Os02g51370,0,0,0,0
LOC_Os02g51380,0,0,0,0
LOC_Os02g51390,15.599,20.479,4,26.981
LOC_Os02g51400,183,203,0,95
LOC_Os02g51404,0,0,0,0
LOC_Os02g51410,230,425,185,233
LOC_Os02g51414,91,0,58,40
LOC_Os02g51420,0,0,0,55
LOC_Os02g51430,124,351,284,174
LOC_Os02g51440,0,0,0,0
LOC_Os02g51450,0,37,0,89
LOC_Os02g51460,93,54,96,0
LOC_Os02g51470,740,603,956.999,647
LOC_Os02g51480,0,0,2,0
LOC_Os02g51490,199,115,49,223
LOC_Os02g51500,1293,788,1231,1580
LOC_Os02g51510,0,0,0,0
LOC_Os02g51520,0,0,0,0
LOC_Os02g51530,0,0,0,0
LOC_Os02g51540,47,43,0,0
LOC_Os02g51550,76,46,27,105
LOC_Os02g51560,0,0,0,0
LOC_Os02g51570,55,18,0,0
LOC_Os02g51580,0,0,0,0
LOC_Os02g51590,71,77,133,24
LOC_Os02g51600,0,0,0,0
LOC_Os02g51610,140,215,319,387
LOC_Os02g51620,0,0,0,1
LOC_Os02g51640,0,0,0,0
LOC_Os02g51650,0,0,0,0
LOC_Os02g51660,0,0,0,0
LOC_Os02g51670,17336,20734,19945,22035
LOC_Os02g51680,0,12,43,0
LOC_Os02g51700,183,236,127,133
LOC_Os02g51710,24,82,0,1
LOC_Os02g51720,0,0,0,0
LOC_Os02g51730,0,0,0,0
LOC_Os02g51740,0,0,0,0
LOC_Os02g51750,37,0,0,0
LOC_Os02g51760,0,0,0,0
LOC_Os02g51770,222,203,301,238
LOC_Os02g51780,99,131,315,301
LOC_Os02g51790,45,22,99,0
LOC_Os02g51799,0,0,0,0
LOC_Os02g51810,14,1,42,0
LOC_Os02g51820,52,0,68,149
LOC_Os02g51830,26,88,78,85
LOC_Os02g51840,331.999,110,54,99.74
LOC_Os02g51850,174,487,269,569
LOC_Os02g51860,280,111,58,131
LOC_Os02g51870,0,0,0,0
LOC_Os02g51880,6,0,33,0
LOC_Os02g51890,142,8,281,12
LOC_Os02g51900,63,0,0,0
LOC_Os02g51910,32,0,12,0
LOC_Os02g51920,0,0,0,0
LOC_Os02g51930,0,0,0,0
LOC_Os02g51950,217,141,78,20
LOC_Os02g51960,0,0,0,0
LOC_Os02g51970,0,0,0,0
LOC_Os02g51980,0,0,0,0
LOC_Os02g51990,0,0,0,0
LOC_Os02g52000,0,0,0,0
LOC_Os02g52010,0,0,147,30
LOC_Os02g52020,0,0,0,0
LOC_Os02g52030,0,0,0,0
LOC_Os02g52040,0,0,0,0
LOC_Os02g52050,0,0,0,0
LOC_Os02g52060,0,0,0,0
LOC_Os02g52070,0,0,0,0
LOC_Os02g52080,0,0,0,0
LOC_Os02g52090,0,0,0,0
LOC_Os02g52100,0,0,0,0
LOC_Os02g52110,0,0,0,0
LOC_Os02g52120,0,0,0,0
LOC_Os02g52130,474,264,456,632
LOC_Os02g52140,587,765,741,798
LOC_Os02g52150,66,95,193,176
LOC_Os02g52160,297,75,164,455
LOC_Os02g52170,0,0,0,0
LOC_Os02g52180,203,352,225,259
LOC_Os02g52190,0,0,0,0
LOC_Os02g52200,0,0,0,0
LOC_Os02g52210,0,0,0,0
LOC_Os02g52220,30,0,0,0
LOC_Os02g52230,242,298,301,310
LOC_Os02g52240,0,0,0,0
LOC_Os02g52250,1710,951,1058,1334
LOC_Os02g52260,271,183,188,318
LOC_Os02g52270,259,429,197,361
LOC_Os02g52280,0,0,2,47
LOC_Os02g52290,10449,11895,11472,19725
LOC_Os02g52300,409,151,172,170
LOC_Os02g52305,0,0,0,0
LOC_Os02g52314,359,310,262,276
LOC_Os02g52316,0,0,6,18
LOC_Os02g52330,0,0,0,0
LOC_Os02g52340,563,783,900,1009
LOC_Os02g52350,0,0,0,0
LOC_Os02g52360,0,3,42,0
LOC_Os02g52370,131,201,252,232
LOC_Os02g52380,0,0,0,0
LOC_Os02g52390,99,46,164,194
LOC_Os02g52410,233,258,9,2
LOC_Os02g52420,388,345,417,448
LOC_Os02g52430,3084,3316,3339,3767
LOC_Os02g52440,0,0,0,0
LOC_Os02g52450,90,56,11,87
LOC_Os02g52460,0,0,0,0
LOC_Os02g52470,60,224,78,53
LOC_Os02g52480,1952,1602,1840,1974
LOC_Os02g52490,0,0,0,0
LOC_Os02g52500,0,0,0,0
LOC_Os02g52510,0,0,0,0
LOC_Os02g52520,0,0,0,0
LOC_Os02g52530,0,0,0,0
LOC_Os02g52540,0,0,0,0
LOC_Os02g52550,614,430,500,765
LOC_Os02g52560,157,109,111,48
LOC_Os02g52580,0,0,0,0
LOC_Os02g52590,0,0,0,0
LOC_Os02g52610,32,95,15,0
LOC_Os02g52620,47,0,1,0
LOC_Os02g52630,0,0,0,0
LOC_Os02g52640,0,0,0,41
LOC_Os02g52650,307,164,544,271
LOC_Os02g52660,0,0,0,0
LOC_Os02g52670,0,0,0,0
LOC_Os02g52680,0,0,0,0
LOC_Os02g52690,0,13,0,0
LOC_Os02g52700,0,0,0,0
LOC_Os02g52710,0,0,0,0
LOC_Os02g52720,0,0,0,0
LOC_Os02g52730,0,0,0,0
LOC_Os02g52744,431,362,540,542
LOC_Os02g52760,0,0,0,0
LOC_Os02g52770,735,467,428,535
LOC_Os02g52780,429,491,336,489
LOC_Os02g52790,0,0,0,0
LOC_Os02g52800,0,0,0,0
LOC_Os02g52810,27,0,17,0
LOC_Os02g52820,174,35,131,46
LOC_Os02g52830,0,0,1,0
LOC_Os02g52840,0,0,0,0
LOC_Os02g52850,0,0,0,0
LOC_Os02g52860,5243,4052,5422,3701
LOC_Os02g52870,82,46,60,0
LOC_Os02g52880,415,143,162,234
LOC_Os02g52890,0,0,0,0
LOC_Os02g52900,168,153,64,18
LOC_Os02g52910,0,0,0,0
LOC_Os02g52920,95,213,178,224
LOC_Os02g52930,0,19,59,0
LOC_Os02g52934,0,0,0,0
LOC_Os02g52940,1680.935,1365.874,1229.573,1947.763
LOC_Os02g52950,116.064,60.126,204.427,167.237
LOC_Os02g52960,676,788,507,753
LOC_Os02g52970,0,0,0,0
LOC_Os02g52980,0,0,0,0
LOC_Os02g52990,2846,3722,4444,3099
LOC_Os02g53000,25,42,32,23
LOC_Os02g53010,0,0,0,0
LOC_Os02g53020,0,0,75,0
LOC_Os02g53030,0,0,0,0
LOC_Os02g53040,36,0,0,6
LOC_Os02g53050,0,0,0,0
LOC_Os02g53060,631,715,673,864
LOC_Os02g53070,20,4,0,0
LOC_Os02g53080,385,492,473,265
LOC_Os02g53090,0,0,0,0
LOC_Os02g53100,0,0,0,0
LOC_Os02g53110,152,215,118,111
LOC_Os02g53120,1,0,0,48
LOC_Os02g53130,1360,1566,1341,1373
LOC_Os02g53140,1142,948,1413,1705
LOC_Os02g53150,218,94,93,437
LOC_Os02g53160,18,0,0,0
LOC_Os02g53169,19.016,3,0,0
LOC_Os02g53180,5232.003,6671,6208,8066
LOC_Os02g53200,14,17,28,0
LOC_Os02g53210,127,15,332,120
LOC_Os02g53220,0,0,0,0
LOC_Os02g53230,0,0,0,0
LOC_Os02g53240,0,0,0,0
LOC_Os02g53250,0,0,0,0
LOC_Os02g53260,0,0,0,0
LOC_Os02g53270,55,69,115,9
LOC_Os02g53280,0,0,0,0
LOC_Os02g53290,0,0,0,0
LOC_Os02g53300,0,0,0,0
LOC_Os02g53310,0,0,0,0
LOC_Os02g53320,45,114,39,248
LOC_Os02g53330,775,593,468,712
LOC_Os02g53340,402,212,362,227
LOC_Os02g53350,0,0,0,119
LOC_Os02g53360,0,0,0,0
LOC_Os02g53370,0,0,0,0
LOC_Os02g53380,2,17,0,0
LOC_Os02g53384,1,0,54,116
LOC_Os02g53390,0,0,0,0
LOC_Os02g53400,133,1,69,0
LOC_Os02g53410,0,0,88,0
LOC_Os02g53420,2829,2108,1767,2178
LOC_Os02g53430,0,0,0,0
LOC_Os02g53440,0,0,0,0
LOC_Os02g53450,0,68,0,0
LOC_Os02g53470,0,0,0,0
LOC_Os02g53480,0,0,0,0
LOC_Os02g53490,1068.404,790.691,991,743.45
LOC_Os02g53500,453.596,612.309,368,907.55
LOC_Os02g53510,4159,3170,3533,4166
LOC_Os02g53520,4,68,34,0
LOC_Os02g53530,458,475,357,211
LOC_Os02g53540,0,0,0,0
LOC_Os02g53550,0,0,0,0
LOC_Os02g53570,0,0,0,0
LOC_Os02g53580,0,0,0,0
LOC_Os02g53590,0,0,0,0
LOC_Os02g53600,0,0,0,0
LOC_Os02g53610,0,0,0,0
LOC_Os02g53620,0,1,15,0
LOC_Os02g53630,0,0,0,0
LOC_Os02g53640,0,0,0,0
LOC_Os02g53650,0,0,0,0
LOC_Os02g53660,0,0,0,0
LOC_Os02g53670,399,305,318,573
LOC_Os02g53680,65,2,0,65
LOC_Os02g53690,0,0,0,0
LOC_Os02g53700,352.999,325,313.978,186
LOC_Os02g53710,0,0,0,0
LOC_Os02g53720,0,25,0,0
LOC_Os02g53730,0,0,0,0
LOC_Os02g53740,171,295.918,289,99.982
LOC_Os02g53750,29,177,37,1
LOC_Os02g53770,145,127,312,284
LOC_Os02g53780,139,379,180,9
LOC_Os02g53790,277,38,260,196
LOC_Os02g53800,0,0,0,0
LOC_Os02g53810,77,0,19,110
LOC_Os02g53820,0,0,0,0
LOC_Os02g53830,127,210,355,166
LOC_Os02g53835,0,0,0,0
LOC_Os02g53840,0,0,0,0
LOC_Os02g53850,0,0,0,0
LOC_Os02g53860,204,167,52,85
LOC_Os02g53870,45,34,12,53
LOC_Os02g53880,0,0,0,0
LOC_Os02g53890,0,0,0,0
LOC_Os02g53900,0,0,0,0
LOC_Os02g53910,0,0,0,0
LOC_Os02g53920,0,0,0,0
LOC_Os02g53930,0,0,0,0
LOC_Os02g53940,0,0,0,0
LOC_Os02g53950,0,0,0,0
LOC_Os02g53960,0,0,0,0
LOC_Os02g53970,0,0,0,0
LOC_Os02g53990,21,0,23,0
LOC_Os02g53994,267,106,100,366
LOC_Os02g54000,0,45,58,0
LOC_Os02g54010,17,32,0,156
LOC_Os02g54020,122,112,191,161
LOC_Os02g54030,50,0,25,59
LOC_Os02g54040,0,0,0,0
LOC_Os02g54050,0,0,0,0
LOC_Os02g54060,0,0,0,0
LOC_Os02g54080,155,180,203,310
LOC_Os02g54090,257,315,368,321
LOC_Os02g54100,0,0,0,0
LOC_Os02g54110,396,93,97,151
LOC_Os02g54120,301,149,275,64
LOC_Os02g54130,392,629,291,349
LOC_Os02g54140,697,489,392,317
LOC_Os02g54150,202,135,592.216,179
LOC_Os02g54160,1764,1972,1756,2380
LOC_Os02g54180,0,0,0,0
LOC_Os02g54190,0,0,0,0
LOC_Os02g54200,0,0,0,0
LOC_Os02g54210,0,0,0,0
LOC_Os02g54220,0,0,0,0
LOC_Os02g54230,0,0,0,0
LOC_Os02g54240,0,0,0,0
LOC_Os02g54254,122,83,0,44
LOC_Os02g54270,0,0,0,0
LOC_Os02g54280,0,0,0,1
LOC_Os02g54290,0,0,0,0
LOC_Os02g54300,0,0,0,0
LOC_Os02g54310,0,0,0,0
LOC_Os02g54320,0,0,0,0
LOC_Os02g54330,0,0,0,0
LOC_Os02g54340,1143,1457,1306,1088
LOC_Os02g54350,0,0,0,0
LOC_Os02g54360,76,1,52,0
LOC_Os02g54370,0,0,0,0
LOC_Os02g54390,0,0,0,0
LOC_Os02g54400,0,0,0,0
LOC_Os02g54410,0,0,0,0
LOC_Os02g54420,0,0,0,0
LOC_Os02g54430,0,0,0,0
LOC_Os02g54440,0,0,0,0
LOC_Os02g54450,0,0,0,0
LOC_Os02g54460,0,0,0,0
LOC_Os02g54470,823,822,722,778
LOC_Os02g54480,0,0,0,0
LOC_Os02g54490,0,0,0,0
LOC_Os02g54500,2,45,153,172
LOC_Os02g54510,428,338,362,846
LOC_Os02g54520,0,0,0,0
LOC_Os02g54530,0,0,0,0
LOC_Os02g54540,0,0,0,0
LOC_Os02g54550,0,0,0,0
LOC_Os02g54560,0,0,0,0
LOC_Os02g54570,0,0,0,0
LOC_Os02g54580,566,630,266,706
LOC_Os02g54590,0,0,0,0
LOC_Os02g54600,445,332,343,352
LOC_Os02g54610,0,0,0,0
LOC_Os02g54624,837,791,788,1108
LOC_Os02g54640,0,0,0,0
LOC_Os02g54650,627,731,978,620
LOC_Os02g54670,0,0,0,0
LOC_Os02g54680,0,0,0,0
LOC_Os02g54690,0,0,0,0
LOC_Os02g54700,590,375,563,877
LOC_Os02g54710,52,150,0,3
LOC_Os02g54720,5,78,0,0
LOC_Os02g54730,64,12,9,34
LOC_Os02g54740,0,0,0,0
LOC_Os02g54750,0,0,0,0
LOC_Os02g54760,244,78,377,219
LOC_Os02g54770,518,1112,586,763
LOC_Os02g54780,455,250,795,777
LOC_Os02g54790,0,0,0,0
LOC_Os02g54800,0,0,0,0
LOC_Os02g54810,0,0,0,0
LOC_Os02g54820,103,91,96,17
LOC_Os02g54830,0,0,0,0
LOC_Os02g54840,0,0,0,0
LOC_Os02g54850,0,0,0,0
LOC_Os02g54860,232,229,111,99
LOC_Os02g54870,0,0,0,0
LOC_Os02g54880,0,0,0,0
LOC_Os02g54890,88,75,187,0
LOC_Os02g54900,50,114,46,73
LOC_Os02g54910,279,313,209,159
LOC_Os02g54920,0,0,0,0
LOC_Os02g54930,13,41,12,0
LOC_Os02g54940,0,0,0,0
LOC_Os02g54950,0,0,0,0
LOC_Os02g54960,0,0,0,0
LOC_Os02g54970,0,0,0,0
LOC_Os02g54980,109,55,340,128
LOC_Os02g54990,6512,6551,6401,7469
LOC_Os02g55000,76,77,4,36
LOC_Os02g55010,200,241,51,60
LOC_Os02g55020,0,0,0,0
LOC_Os02g55030,179,104,158,235
LOC_Os02g55040,0,33,0,0
LOC_Os02g55050,33,3,0,22
LOC_Os02g55060,13479,11761,13012,13593
LOC_Os02g55070,0,0,0,0
LOC_Os02g55080,1141,1164,1525,1297
LOC_Os02g55090,207,161,80,152
LOC_Os02g55100,0,0,0,0
LOC_Os02g55110,130,42,29,135
LOC_Os02g55120,379,323,502,241
LOC_Os02g55130,68,14,91.561,1
LOC_Os02g55134,345,475,435.439,439
LOC_Os02g55140,1556,1305,1034,1291
LOC_Os02g55150,52,116,105,43
LOC_Os02g55160,0,0,0,0
LOC_Os02g55170,0,0,0,0
LOC_Os02g55180,130,0,66,268
LOC_Os02g55190,0,0,0,0
LOC_Os02g55200,795.74,763.428,841.038,732.129
LOC_Os02g55210,0,0,0,0
LOC_Os02g55220,0,0,0,0
LOC_Os02g55230,0,0,0,0
LOC_Os02g55240,0,0,0,0
LOC_Os02g55250,0,0,0,0
LOC_Os02g55260,137,75,23,29
LOC_Os02g55270,0,0,0,0
LOC_Os02g55280,0,0,0,0
LOC_Os02g55290,0,0,0,0
LOC_Os02g55300,333,332,238,309
LOC_Os02g55310,0,0,0,0
LOC_Os02g55320,239,195,191,213
LOC_Os02g55330,0,0,4,0
LOC_Os02g55340,96,3,80,114
LOC_Os02g55350,0,0,0,0
LOC_Os02g55360,0,0,0,0
LOC_Os02g55370,984,1027,1477,1832
LOC_Os02g55380,0,0,0,0
LOC_Os02g55400,0,0,0,0
LOC_Os02g55410,0,0,0,0
LOC_Os02g55420,655,406,355,636
LOC_Os02g55430,5589,4979,5287,3746
LOC_Os02g55440,424,339,360,383
LOC_Os02g55450,0,0,0,0
LOC_Os02g55470,0,2,0,0
LOC_Os02g55480,1941,2296,2125,2279
LOC_Os02g55500,336,150,235,244
LOC_Os02g55510,0,0,0,0
LOC_Os02g55520,107,50,52,115
LOC_Os02g55530,0,0,0,0
LOC_Os02g55540,87,91,34,33
LOC_Os02g55550,48.418,0,0,54.743
LOC_Os02g55560,334,166,312,304
LOC_Os02g55570,1,0,0,0
LOC_Os02g55580,0,0,0,0
LOC_Os02g55590,0,0,11,0
LOC_Os02g55600,39,14,0,93
LOC_Os02g55610,101,16,145,108
LOC_Os02g55630,182,135,238,149
LOC_Os02g55640,1755,1962.202,2187.406,1682
LOC_Os02g55649,0,0,0,0
LOC_Os02g55658,0,0,0,0
LOC_Os02g55670,309.095,236.267,168.508,125.095
LOC_Os02g55689,356.011,436,272.188,304.164
LOC_Os02g55710,0,0,0,0
LOC_Os02g55720,0,0,0,0
LOC_Os02g55729,0,0,0,0
LOC_Os02g55770,462.905,417.533,1001.056,788.905
LOC_Os02g55790,0,0,0,0
LOC_Os02g55800,0,0,0,0
LOC_Os02g55810,0,0,0,0
LOC_Os02g55820,0,0,0,0
LOC_Os02g55830,0,0,0,0
LOC_Os02g55840,248,188,197,89
LOC_Os02g55850,0,0,0,0
LOC_Os02g55860,0,0,0,0
LOC_Os02g55870,167,46,40,70
LOC_Os02g55880,50,183,63,92
LOC_Os02g55890,0,0,0,0
LOC_Os02g55900,0,0,0,0
LOC_Os02g55910,479,563,369,529
LOC_Os02g55920,21,88,83,0
LOC_Os02g55930,0,0,0,0
LOC_Os02g55940,143,204,309,399
LOC_Os02g55950,250,244,288,80
LOC_Os02g55970,27,0,34.131,0
LOC_Os02g55980,424,322,478.869,312
LOC_Os02g55990,0,0,54,22
LOC_Os02g56000,711,979,805,939
LOC_Os02g56010,0,0,0,0
LOC_Os02g56014,625,486,591,459
LOC_Os02g56020,86,32,86,6
LOC_Os02g56030,1.008,0,65,0
LOC_Os02g56040,105.992,229,79,9
LOC_Os02g56050,8,0,0,0
LOC_Os02g56060,0,0,0,0
LOC_Os02g56070,0,0,0,0
LOC_Os02g56080,0,0,15,0
LOC_Os02g56090,0,0,0,0
LOC_Os02g56100,18,0,0,37
LOC_Os02g56110,52,0,55,75
LOC_Os02g56120,0,11,74,51
LOC_Os02g56130,0,24,21,28
LOC_Os02g56140,0,0,0,0
LOC_Os02g56150,96,113,69,0
LOC_Os02g56160,0,0,0,0
LOC_Os02g56170,230,337,265,357
LOC_Os02g56180,400,435,490,466
LOC_Os02g56190,112,81,27,60
LOC_Os02g56200,238,180,137,229
LOC_Os02g56210,312,426,565,389
LOC_Os02g56219,112,23,109,157
LOC_Os02g56240,0,0,0,0
LOC_Os02g56250,207,131,284,276
LOC_Os02g56260,0,0,0,0
LOC_Os02g56270,942,759,571,908
LOC_Os02g56280,1595,1599,1771,2164
LOC_Os02g56290,0,0,0,0
LOC_Os02g56300,5,0,38,49
LOC_Os02g56310,32,16,97,41
LOC_Os02g56320,3,28,44,28
LOC_Os02g56334,0,0,0,0
LOC_Os02g56340,0,9,0,0
LOC_Os02g56350,0,0,0,0
LOC_Os02g56354,0,0,0,0
LOC_Os02g56360,306.938,210.526,231.212,271.016
LOC_Os02g56370,0,0,0,0
LOC_Os02g56380,0,0,0,0
LOC_Os02g56390,0,0,0,0
LOC_Os02g56400,0,0,0,0
LOC_Os02g56410,0,0,0,0
LOC_Os02g56420,0,0,0,0
LOC_Os02g56440,27,115,96,280
LOC_Os02g56450,0,0,0,0
LOC_Os02g56460,0,0,0,0
LOC_Os02g56470,0,0,0,0
LOC_Os02g56480,111,40,118,141
LOC_Os02g56490,0,0,0,0
LOC_Os02g56500,0,0,0,0
LOC_Os02g56510,8,124,3,159
LOC_Os02g56520,0,0,0,0
LOC_Os02g56530,928,577,658,749
LOC_Os02g56540,0,0,0,0
LOC_Os02g56550,267,340,240,251
LOC_Os02g56560,1404,1202,1445,1555
LOC_Os02g56565,17,2,0,76
LOC_Os02g56570,0,36,0,45
LOC_Os02g56580,0,0,0,0
LOC_Os02g56590,0,0,0,0
LOC_Os02g56600,0,0,0,0
LOC_Os02g56610,0,0,0,0
LOC_Os02g56620,0,0,0,0
LOC_Os02g56630,0,0,0,0
LOC_Os02g56640,0,0,0,0
LOC_Os02g56650,0,0,0,0
LOC_Os02g56660,0,0,0,0
LOC_Os02g56670,0,0,0,0
LOC_Os02g56680,0,0,0,0
LOC_Os02g56690,4,17,1,0
LOC_Os02g56700,0,0,0,0
LOC_Os02g56710,0,0,0,0
LOC_Os02g56720,0,0,0,0
LOC_Os02g56730,0,0,0,0
LOC_Os02g56740,96,301,291,618
