GTPRc_M,ribonucleoside-triphosphate reductase (GTP),fadh2_c0 + gtp_c0 --> dgtp_c0 + fad_c0 + h2o_c0,"(0.0, 1000.0)"
DCAHc_M,Deoxycytidine aminohydrolase,dcyt_c0 + h2o_c0 + h_c0 --> duri_c0 + nh4_c0,"(0.0, 1000.0)"
UPRTs_M,"Uracil phosphoribosyltransferase, plastidic",ppi_s0 + ump_s0 <=> prpp_s0 + ura_s0,"(-1000.0, 1000.0)"
UPRTc_M,"Uracil phosphoribosyltransferase, cytosolic",ppi_c0 + ump_c0 <=> prpp_c0 + ura_c0,"(-1000.0, 1000.0)"
UPHc_M,"Uridine phosphorylase, cytosolic",pi_c0 + uri_c0 <=> r1p_c0 + ura_c0,"(-1000.0, 1000.0)"
UPHs_M,"Uridine phosphorylase, plastidic",pi_s0 + uri_s0 <=> r1p_s0 + ura_s0,"(-1000.0, 1000.0)"
DURIKc_M,ATP:deoxyuridine 5-phosphotransferase,atp_c0 + duri_c0 --> adp_c0 + dump_c0 + h_c0,"(0.0, 1000.0)"
TMDKc_M,Thymidine kinase,atp_c0 + thymd_c0 --> adp_c0 + dtmp_c0 + h_c0,"(0.0, 1000.0)"
ATCYc_M,"ATP:cytidine 5-phosphotransferase, cytosolic",atp_c0 + cytd_c0 --> adp_c0 + cmp_c0 + h_c0,"(0.0, 1000.0)"
ATCYs_M,"ATP:cytidine 5-phosphotransferase, plastidic",atp_s0 + cytd_s0 --> adp_s0 + cmp_s0 + h_s0,"(0.0, 1000.0)"
AUPTc_M,"Uridine kinase, cytosolic",atp_c0 + uri_c0 --> adp_c0 + h_c0 + ump_c0,"(0.0, 1000.0)"
AUPTs_M,"Uridine kinase, plastidic",atp_s0 + uri_s0 --> adp_s0 + h_s0 + ump_s0,"(0.0, 1000.0)"
DGSNHc_M,"Deoxyguanosine 5-phosphohydrolase, cytosolic",dgmp_c0 + h2o_c0 --> dgsn_c0 + pi_c0,"(0.0, 1000.0)"
TPHc_M,"Thymidylate 5-phosphohydrolase, cytosolic",dtmp_c0 + h2o_c0 --> pi_c0 + thymd_c0,"(0.0, 1000.0)"
TPHs_M,"Thymidylate 5-phosphohydrolase, plastidic",dtmp_s0 + h2o_s0 --> pi_s0 + thymd_s0,"(0.0, 1000.0)"
DUMPc_M,2-Deoxyuridine 5-monophosphate phosphohydrolase,dump_c0 + h2o_c0 --> duri_c0 + pi_c0,"(0.0, 1000.0)"
DCMPc_M,2-Deoxycytidine 5-monophosphate phosphohydrolase,dcmp_c0 + h2o_c0 --> dcyt_c0 + pi_c0,"(0.0, 1000.0)"
CMPc_M,Cytidine-5-monophosphate phosphohydrolase,cmp_c0 + h2o_c0 --> cytd_c0 + pi_c0,"(0.0, 1000.0)"
CMPs_M,Cytidine-5-monophosphate phosphohydrolase,cmp_s0 + h2o_s0 --> cytd_s0 + pi_s0,"(0.0, 1000.0)"
UMPc_M,"Uridine 5-monophosphate phosphohydrolase, cytosolic",h2o_c0 + ump_c0 --> pi_c0 + uri_c0,"(0.0, 1000.0)"
UMPs_M,"Uridine 5-monophosphate phosphohydrolase, plastidic",h2o_s0 + ump_s0 --> pi_s0 + uri_s0,"(0.0, 1000.0)"
CTPSc_M,CTP synthetase,atp_c0 + gln-L_c0 + h2o_c0 + utp_c0 --> adp_c0 + ctp_c0 + glu-L_c0 + 2.0 h_c0 + pi_c0,"(0.0, 1000.0)"
DUTNHc_M,dUTP pyrophosphatase,dutp_c0 + h2o_c0 --> dump_c0 + h_c0 + ppi_c0,"(0.0, 1000.0)"
DCDTc_M,2-Deoxycytidine diphosphate:oxidized-thioredoxin 2-oxidoreductase,cdp_c0 + trdrd_c0 --> dcdp_c0 + h2o_c0 + trdox_c0,"(0.0, 1000.0)"
DUDTc_M,2-Deoxyuridine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase,trdrd_c0 + udp_c0 --> dudp_c0 + h2o_c0 + trdox_c0,"(0.0, 1000.0)"
TDSRs_M,"Thioredoxin reductase (NADPH), plastidic",h_s0 + nadph_s0 + trdox_s0 <=> nadp_s0 + trdrd_s0,"(-1000.0, 1000.0)"
TDSRc_M,"Thioredoxin reductase (NADPH), cytosolic",h_c0 + nadph_c0 + trdox_c0 <=> nadp_c0 + trdrd_c0,"(-1000.0, 1000.0)"
TDSRm_M,"Thioredoxin reductase (NADPH), mitochondrial",h_m0 + nadph_m0 + trdox_m0 <=> nadp_m0 + trdrd_m0,"(-1000.0, 1000.0)"
ATDTDc_M,ATP:dTDP phosphotransferase,atp_c0 + dtdp_c0 --> adp_c0 + dttp_c0,"(0.0, 1000.0)"
DTMPKc_M,dTMP kinase,atp_c0 + dtmp_c0 --> adp_c0 + dtdp_c0,"(0.0, 1000.0)"
ATDUDc_M,ATP:dUDP phosphotransferase,atp_c0 + dudp_c0 --> adp_c0 + dutp_c0,"(0.0, 1000.0)"
DUMPKc_M,dUMP kinase ,atp_c0 + dump_c0 <=> adp_c0 + dudp_c0,"(-1000.0, 1000.0)"
ATDCDc_M,ATP:dCDP phosphotransferase,atp_c0 + dcdp_c0 --> adp_c0 + dctp_c0,"(0.0, 1000.0)"
DCMPKc_M,dCMP kinase ,atp_c0 + dcmp_c0 <=> adp_c0 + dcdp_c0,"(-1000.0, 1000.0)"
ATCDc_M,"ATP:CDP phosphotransferase, cytosolic",atp_c0 + cdp_c0 --> adp_c0 + ctp_c0,"(0.0, 1000.0)"
ATCDs_M,"ATP:CDP phosphotransferase, plastidic",atp_s0 + cdp_s0 --> adp_s0 + ctp_s0,"(0.0, 1000.0)"
CMPKc_M,"CMP kinase, cytosolic",atp_c0 + cmp_c0 <=> adp_c0 + cdp_c0,"(-1000.0, 1000.0)"
CMPKs_M,"CMP kinase, plastidic",atp_s0 + cmp_s0 <=> adp_s0 + cdp_s0,"(-1000.0, 1000.0)"
ATUDc_M,"ATP:UDP phosphotransferase, cystosolic",atp_c0 + udp_c0 --> adp_c0 + utp_c0,"(0.0, 1000.0)"
ATUDs_M,"ATP:UDP phosphotransferase, plastidic",atp_s0 + udp_s0 --> adp_s0 + utp_s0,"(0.0, 1000.0)"
ATUDv_M,"ATP:UDP phosphotransferase, vacuolar",atp_v0 + udp_v0 --> adp_v0 + utp_v0,"(0.0, 1000.0)"
UMPKc_M,ATP:UMP phosphotransferase,atp_c0 + ump_c0 --> adp_c0 + udp_c0,"(0.0, 1000.0)"
MATc_M,Methionine adenosyltransferase,atp_c0 + h2o_c0 + met-L_c0 --> amet_c0 + pi_c0 + ppi_c0,"(0.0, 1000.0)"
AMPDc_M,AMP deaminase,amp_c0 + h2o_c0 + h_c0 --> imp_c0 + nh4_c0,"(0.0, 1000.0)"
AMPPc_M,Adenosine 5-monophosphate phosphohydrolase,amp_c0 + h2o_c0 --> adn_c0 + pi_c0,"(0.0, 1000.0)"
ADNKc_M,Adenosine kinase,adn_c0 + atp_c0 --> adp_c0 + amp_c0 + h_c0,"(0.0, 1000.0)"
APPRTc_M,"Adenine phosphoribosyltransferase, cytosolic",ade_c0 + prpp_c0 <=> amp_c0 + ppi_c0,"(-1000.0, 1000.0)"
APPRTs_M,"Adenine phosphoribosyltransferase, plastidic",ade_s0 + prpp_s0 <=> amp_s0 + ppi_s0,"(-1000.0, 1000.0)"
ADSHc_M,Adenosylhomocysteinase,ahcys_c0 + h2o_c0 <=> adn_c0 + hcys-L_c0,"(-1000.0, 1000.0)"
PEPSs_M,PEP synthetase,atp_s0 + h2o_s0 + pyr_s0 --> amp_s0 + pep_s0 + pi_s0,"(0.0, 1000.0)"
PYKc_M,"Pyruvate kinase, cytosolic",adp_c0 + h_c0 + pep_c0 --> atp_c0 + pyr_c0,"(0.0, 1000.0)"
PYKs_M,"Pyruvate kinase, plastidic",adp_s0 + h_s0 + pep_s0 --> atp_s0 + pyr_s0,"(0.0, 1000.0)"
PPDKs_M,"Pyruvate phosphate dikinase, plastidic",atp_s0 + pi_s0 + pyr_s0 --> amp_s0 + pep_s0 + ppi_s0,"(0.0, 1000.0)"
PPDKc_M,"Pyruvate phosphate dikinase, cytosolic",atp_c0 + pi_c0 + pyr_c0 --> amp_c0 + pep_c0 + ppi_c0,"(0.0, 1000.0)"
MDH2c_M,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), cytosolic",mal-L_c0 + nadp_c0 --> co2_c0 + nadph_c0 + pyr_c0,"(0.0, 1000.0)"
MDH2s_M,"Malate dehydrogenase (oxaloacetate decarboxylating) (NADP+), plastidic",mal-L_s0 + nadp_s0 --> co2_s0 + nadph_s0 + pyr_s0,"(0.0, 1000.0)"
PDCm_M,"pyruvate decarboxylase, mitochondrial",2ahethmpp_m0 --> acald_m0 + thmpp_m0,"(0.0, 1000.0)"
PDCs_M,"pyruvate decarboxylase, plastidic",2ahethmpp_s0 --> acald_s0 + thmpp_s0,"(0.0, 1000.0)"
ACSc_M,"acetate--CoA ligase, cytosolic",ac_c0 + atp_c0 + coa_c0 --> accoa_c0 + amp_c0 + ppi_c0,"(0.0, 1000.0)"
ACSx_M,"acetate--CoA ligase, peroxisomal",ac_x0 + atp_x0 + coa_x0 --> accoa_x0 + amp_x0 + ppi_x0,"(0.0, 1000.0)"
ACSs_M,"acetate--CoA ligase, plastidic",ac_s0 + atp_s0 + coa_s0 --> accoa_s0 + amp_s0 + ppi_s0,"(0.0, 1000.0)"
GLU5Kc_M,"Glutamate 5-kinase, cytosolic",atp_c0 + glu-L_c0 --> adp_c0 + glu5p_c0,"(0.0, 1000.0)"
GLU5Ks_M,"Glutamate 5-kinase, plastidic",atp_s0 + glu-L_s0 --> adp_s0 + glu5p_s0,"(0.0, 1000.0)"
GDHym_M,Glutamate dehydrogenase (NADP+),glu-L_m0 + h2o_m0 + nadp_m0 <-- akg_m0 + h_m0 + nadph_m0 + nh4_m0,"(-1000.0, 0.0)"
GDHm_M,Glutamate dehydrogenase (NAD+),glu-L_m0 + h2o_m0 + nad_m0 <-- akg_m0 + h_m0 + nadh_m0 + nh4_m0,"(-1000.0, 0.0)"
PYR5CDm_M,"1-pyrroline-5-carboxylate dehydrogenase (NAD), mitochondrial",glu5sa_m0 + h2o_m0 + nad_m0 --> glu-L_m0 + 2.0 h_m0 + nadh_m0,"(0.0, 1000.0)"
PYR5CDs_M,"1-pyrroline-5-carboxylate dehydrogenase (NAD), plastidic",glu5sa_s0 + h2o_s0 + nad_s0 --> glu-L_s0 + 2.0 h_s0 + nadh_s0,"(0.0, 1000.0)"
PYR5CDym_M,"1-pyrroline-5-carboxylate dehydrogenase (NADP), mitochondrial",glu5sa_m0 + h2o_m0 + nadp_m0 --> glu-L_m0 + 2.0 h_m0 + nadph_m0,"(0.0, 1000.0)"
PYR5CDys_M,"1-pyrroline-5-carboxylate dehydrogenase (NADP), plastidic",glu5sa_s0 + h2o_s0 + nadp_s0 --> glu-L_s0 + 2.0 h_s0 + nadph_s0,"(0.0, 1000.0)"
GALc_M,"Glutamate--ammonia ligase, cytosolic",atp_c0 + glu-L_c0 + nh4_c0 --> adp_c0 + gln-L_c0 + h_c0 + pi_c0,"(0.0, 1000.0)"
GALm_M,"Glutamate--ammonia ligase, mitochondrial",atp_m0 + glu-L_m0 + nh4_m0 --> adp_m0 + gln-L_m0 + h_m0 + pi_m0,"(0.0, 1000.0)"
GALs_M,"Glutamate--ammonia ligase, plastidic",atp_s0 + glu-L_s0 + nh4_s0 --> adp_s0 + gln-L_s0 + h_s0 + pi_s0,"(0.0, 1000.0)"
AGATm_M,"Alanine--glyoxylate aminotransferase, mitochondrial",ala-L_m0 + glx_m0 <=> gly_m0 + pyr_m0,"(-1000.0, 1000.0)"
AGATx_M,"Alanine--glyoxylate aminotransferase, peroxisomal",ala-L_x0 + glx_x0 <-- gly_x0 + pyr_x0,"(-1000.0, 0.0)"
AGATs_M,"Alanine--glyoxylate aminotransferase, plastidic",ala-L_s0 + glx_s0 <-- gly_s0 + pyr_s0,"(-1000.0, 0.0)"
ALAATc_M,"Alanine aminotransferase, cytosolic",akg_c0 + ala-L_c0 <=> glu-L_c0 + pyr_c0,"(-1000.0, 1000.0)"
ALAATm_M,"Alanine aminotransferase, mitochondrial",akg_m0 + ala-L_m0 <=> glu-L_m0 + pyr_m0,"(-1000.0, 1000.0)"
ALAATs_M,"Alanine aminotransferase, plastidic",akg_s0 + ala-L_s0 <=> glu-L_s0 + pyr_s0,"(-1000.0, 1000.0)"
AAATc_M,Amino-acid N-acetyltransferase,accoa_c0 + glu-L_c0 --> acglu_c0 + coa_c0 + h_c0,"(0.0, 1000.0)"
ARGDs_M,"Glutamate decarboxylase, plastidic",glu-L_s0 + h_s0 --> 4abut_s0 + co2_s0,"(0.0, 1000.0)"
ARGDc_M,"Glutamate decarboxylase, cytosolic",glu-L_c0 + h_c0 --> 4abut_c0 + co2_c0,"(0.0, 1000.0)"
ARGDm_M,"Glutamate decarboxylase, mitochondrial",glu-L_m0 + h_m0 --> 4abut_m0 + co2_m0,"(0.0, 1000.0)"
ASPCLc_M,L-aspartate 1-carboxy-lyase (beta-alanine-forming),asp-L_c0 <=> ala-B_c0 + co2_c0,"(-1000.0, 1000.0)"
ICDHc_M,"Isocitrate dehydrogenase (NADP+), cytosolic",icit_c0 + nadp_c0 <-- akg_c0 + co2_c0 + nadph_c0,"(-1000.0, 0.0)"
ICDHm_M,"Isocitrate dehydrogenase (NADP+), mitochondrial",icit_m0 + nadp_m0 <=> akg_m0 + co2_m0 + nadph_m0,"(-1000.0, 1000.0)"
GTHPs_M,"glutathione peroxidase, plastidic",2.0 gthrd_s0 + h2o2_s0 --> gthox_s0 + 2.0 h2o_s0,"(0.0, 1000.0)"
GTHPc_M,"glutathione peroxidase, cytosolic",2.0 gthrd_c0 + h2o2_c0 --> gthox_c0 + 2.0 h2o_c0,"(0.0, 1000.0)"
GTHPm_M,"glutathione peroxidase, mitochondrial",2.0 gthrd_m0 + h2o2_m0 --> gthox_m0 + 2.0 h2o_m0,"(0.0, 1000.0)"
UPGCDc_M,UDP-glucose 6-dehydrogenase,h2o_c0 + 2.0 nad_c0 + udpg_c0 --> 3.0 h_c0 + 2.0 nadh_c0 + udpglcur_c0,"(0.0, 1000.0)"
GALKc_M,Galactokinase,atp_c0 + gal_c0 <=> adp_c0 + gal1p_c0 + h_c0,"(-1000.0, 1000.0)"
UGLTc_M,UDP-glucose--hexose-1-phosphate uridylyltransferase,gal1p_c0 + udpg_c0 <=> g1p_c0 + udpgal_c0,"(-1000.0, 1000.0)"
THAc_M,"alpha,alpha-trehalase",h2o_c0 + tre_c0 --> 2.0 glc-B_c0,"(0.0, 1000.0)"
THPc_M,Trehalose-phosphatase,h2o_c0 + tre6p_c0 --> pi_c0 + tre_c0,"(0.0, 1000.0)"
TPSc_M,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",g6p-A_c0 + udpg_c0 --> h_c0 + tre6p_c0 + udp_c0,"(0.0, 1000.0)"
GLCNSc_M,"1,3-beta-glucan synthase",h2o_c0 + 2.0 udpg_c0 --> b-glucan_c0 + 2.0 udp_c0,"(0.0, 1000.0)"
GLCNGBc_M,"Glucan endo-1,3-beta-D-glucosidase",b-glucan_c0 + h2o_c0 <-- 2.0 glc-B_c0,"(-1000.0, 0.0)"
GLCNGBv_M,"Glucan endo-1,3-beta-D-glucosidase",b-glucan_v0 + h2o_v0 <=> 2.0 glc-B_v0,"(-1000.0, 1000.0)"
GLCNGAc_M,"Glucan 1,3-beta-glucosidase",b-glucan_c0 + h2o_c0 <-- 2.0 glc-A_c0,"(-1000.0, 0.0)"
GLCNGAv_M,"Glucan 1,3-beta-glucosidase",b-glucan_v0 + h2o_v0 <=> 2.0 glc-A_v0,"(-1000.0, 1000.0)"
GALUic_M,UTP--glucose-1-phosphate uridylyltransferase,g1p_c0 + h_c0 + utp_c0 --> ppi_c0 + udpg_c0,"(0.0, 1000.0)"
GALUiv_M,UTP--glucose-1-phosphate uridylyltransferase,g1p_v0 + h_v0 + utp_v0 --> ppi_v0 + udpg_v0,"(0.0, 1000.0)"
MTGHc_M,manninotriose galactohydrolase,h2o_c0 + mnt_c0 --> gal_c0 + melib_c0,"(0.0, 1000.0)"
MGHAc_M,melibiose galactohydrolase (glc-A),h2o_c0 + melib_c0 --> gal_c0 + glc-A_c0,"(0.0, 1000.0)"
MGHBc_M,melibiose galactohydrolase (glc-B),h2o_c0 + melib_c0 --> gal_c0 + glc-B_c0,"(0.0, 1000.0)"
SFHc_M,stachyose fructohydrolase,h2o_c0 + stc_c0 --> fru-B_c0 + mnt_c0,"(0.0, 1000.0)"
RGHc_M,Raffinose galactohydrolase,h2o_c0 + raffin_c0 --> gal_c0 + sucr_c0,"(0.0, 1000.0)"
SYGHc_M,stachyose galactohydrolase,h2o_c0 + stc_c0 --> gal_c0 + raffin_c0,"(0.0, 1000.0)"
GRGTc_M,galactinol---raffinose galactosyltransferase,1Dgali_c0 + raffin_c0 --> inost_c0 + stc_c0,"(0.0, 1000.0)"
RAFFINSc_M,raffinose synthase,1Dgali_c0 + sucr_c0 --> inost_c0 + raffin_c0,"(0.0, 1000.0)"
IAGTc_M,inositol 3-alpha-galactosyltransferase,inost_c0 + udpgal_c0 --> 1Dgali_c0 + h_c0 + udp_c0,"(0.0, 1000.0)"
UDPG4Ec_M,UDP-glucose 4-epimerase,udpg_c0 <=> udpgal_c0,"(-1000.0, 1000.0)"
ATGDc_M,"ATP:GDP phosphotransferase, cytosolic",atp_c0 + gdp_c0 --> adp_c0 + gtp_c0,"(0.0, 1000.0)"
ATGDs_M,"ATP:GDP phosphotransferase, plastidic",atp_s0 + gdp_s0 --> adp_s0 + gtp_s0,"(0.0, 1000.0)"
GTPDPKs_M,GTP diphosphokinase,atp_s0 + gtp_s0 --> amp_s0 + gdptp_s0,"(0.0, 1000.0)"
GBDPs_M,"Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase",h2o_s0 + ppgpp_s0 --> gdp_s0 + ppi_s0,"(0.0, 1000.0)"
GDTPs_M,"Guanosine-5-triphosphate,3-diphosphate pyrophosphatase",gdptp_s0 + h2o_s0 --> h_s0 + pi_s0 + ppgpp_s0,"(0.0, 1000.0)"
UMPKs_M,ATP:UMP phosphotransferase,atp_s0 + ump_s0 --> adp_s0 + udp_s0,"(0.0, 1000.0)"
ATDADc_M,ATP:dADP phosphotransferase,atp_c0 + dadp_c0 --> adp_c0 + datp_c0,"(0.0, 1000.0)"
ATDGDc_M,ATP:dGDP phosphotransferase,atp_c0 + dgdp_c0 --> adp_c0 + dgtp_c0,"(0.0, 1000.0)"
PPCKc_M,Phosphoenolpyruvate carboxykinase (ATP),atp_c0 + oaa_c0 --> adp_c0 + co2_c0 + pep_c0,"(0.0, 1000.0)"
MDHys_M,"malate dehydrogenase (NADP+), plastidic",mal-L_s0 + nadp_s0 <=> h_s0 + nadph_s0 + oaa_s0,"(-1000.0, 1000.0)"
MDHs_M,"Malate dehydrogenase, plastidic",mal-L_s0 + nad_s0 <-- h_s0 + nadh_s0 + oaa_s0,"(-1000.0, 0.0)"
MDHc_M,"Malate dehydrogenase, cytosolic",mal-L_c0 + nad_c0 <-- h_c0 + nadh_c0 + oaa_c0,"(-1000.0, 0.0)"
MDHx_M,"Malate dehydrogenase, peroxisomal",mal-L_x0 + nad_x0 <=> h_x0 + nadh_x0 + oaa_x0,"(-1000.0, 1000.0)"
MDHm_M,"Malate dehydrogenase, mitochondrial",mal-L_m0 + nad_m0 <=> h_m0 + nadh_m0 + oaa_m0,"(-1000.0, 1000.0)"
MDHv_M,"Malate dehydrogenase, vacuolar",mal-L_v0 + nad_v0 <=> h_v0 + nadh_v0 + oaa_v0,"(-1000.0, 1000.0)"
PPCc_M,Phosphoenolpyruvate carboxylase,co2_c0 + h2o_c0 + pep_c0 <=> h_c0 + oaa_c0 + pi_c0,"(-1000.0, 1000.0)"
ATPCSc_M,ATP-citrate (pro-S-)-lyase ,atp_c0 + cit_c0 + coa_c0 --> accoa_c0 + adp_c0 + oaa_c0 + pi_c0,"(0.0, 1000.0)"
CSx_M,"Citrate synthase, peroxisomal",accoa_x0 + h2o_x0 + oaa_x0 <=> cit_x0 + coa_x0 + h_x0,"(-1000.0, 1000.0)"
CSm_M,"Citrate synthase, mitochondrial",accoa_m0 + h2o_m0 + oaa_m0 <=> cit_m0 + coa_m0 + h_m0,"(-1000.0, 1000.0)"
OXAACc_M,oxaloacetase,h2o_c0 + oaa_c0 --> ac_c0 + 2.0 h_c0 + oxa_c0,"(0.0, 1000.0)"
OXAODc_M,Oxaloacetate oxidase,2.0 h_c0 + o2_c0 + oxa_c0 --> 2.0 co2_c0 + h2o2_c0,"(0.0, 1000.0)"
ASPO1s_M,L-aspartate oxidase,asp-L_s0 + o2_s0 --> h2o2_s0 + h_s0 + iasp_s0,"(0.0, 1000.0)"
NNDPRs_M,Nicotinate-nucleotide pyrophosphorylase (carboxylating),2.0 h_s0 + prpp_s0 + quln_s0 --> co2_s0 + nicrnt_s0 + ppi_s0,"(0.0, 1000.0)"
NNATc_M,Nicotinate-nucleotide adenylyltransferase,atp_c0 + h_c0 + nicrnt_c0 <=> dnad_c0 + ppi_c0,"(-1000.0, 1000.0)"
NADS(nh4)c_M,NAD(+) synthetase,atp_c0 + dnad_c0 + nh4_c0 --> amp_c0 + h_c0 + nad_c0 + ppi_c0,"(0.0, 1000.0)"
NADS(gln-L)c_M,NAD(+) synthetase (glutamine-hydrolysing),atp_c0 + dnad_c0 + gln-L_c0 + h2o_c0 --> amp_c0 + glu-L_c0 + h_c0 + nad_c0 + ppi_c0,"(0.0, 1000.0)"
QULNSs_M,quinolinate synthase,dhap_s0 + iasp_s0 --> 2.0 h2o_s0 + pi_s0 + quln_s0,"(0.0, 1000.0)"
NAMNPPc_M,Nicotinate phosphoribosyltransferase,atp_c0 + h2o_c0 + nac_c0 + prpp_c0 --> adp_c0 + nicrnt_c0 + pi_c0 + ppi_c0,"(0.0, 1000.0)"
NNAMc_M,nicotinamidase,h2o_c0 + ncam_c0 --> h_c0 + nac_c0 + nh4_c0,"(0.0, 1000.0)"
NMNDAc_M,Nicotinamide-nucleotide amidase,h2o_c0 + nmn_c0 --> h_c0 + nh4_c0 + nicrnt_c0,"(0.0, 1000.0)"
NMNNc_M,NMN nucleosidase,h2o_c0 + nmn_c0 <=> h_c0 + ncam_c0 + r5p_c0,"(-1000.0, 1000.0)"
NMNATc_M,Nicotinamide-nucleotide adenylyltransferase,atp_c0 + h_c0 + nmn_c0 --> nad_c0 + ppi_c0,"(0.0, 1000.0)"
N2PHs_M,"NADP phosphatase, plastidic",nad_s0 + pi_s0 --> h2o_s0 + nadp_s0,"(0.0, 1000.0)"
N2PHc_M,"NADP phosphatase, cytosolic",nad_c0 + pi_c0 --> h2o_c0 + nadp_c0,"(0.0, 1000.0)"
NADKc_M,"NAD(+) kinase, cytosolic",atp_c0 + nad_c0 --> adp_c0 + h_c0 + nadp_c0,"(0.0, 1000.0)"
NADKs_M,"NAD(+) kinase, plastidic",atp_s0 + nad_s0 --> adp_s0 + h_s0 + nadp_s0,"(0.0, 1000.0)"
NADKm_M,"NAD(+) kinase, mitochondrial",atp_m0 + nad_m0 --> adp_m0 + h_m0 + nadp_m0,"(0.0, 1000.0)"
NADHKc_M,"NADH kinase, cytosolic",atp_c0 + nadh_c0 --> adp_c0 + h_c0 + nadph_c0,"(0.0, 1000.0)"
NADHKs_M,"NADH kinase, plastidic",atp_s0 + nadh_s0 --> adp_s0 + h_s0 + nadph_s0,"(0.0, 1000.0)"
NADHKm_M,"NADH kinase, mitochondrial",atp_m0 + nadh_m0 --> adp_m0 + h_m0 + nadph_m0,"(0.0, 1000.0)"
ASPTAc_M,"Aspartate aminotransferase, cytosolic",akg_c0 + asp-L_c0 <=> glu-L_c0 + oaa_c0,"(-1000.0, 1000.0)"
ASPTAm_M,"Aspartate aminotransferase, mitochondrial",akg_m0 + asp-L_m0 <-- glu-L_m0 + oaa_m0,"(-1000.0, 0.0)"
ASPTAs_M,"Aspartate aminotransferase, plastidic",akg_s0 + asp-L_s0 <=> glu-L_s0 + oaa_s0,"(-1000.0, 1000.0)"
GLYTAx_M,Glycine aminotransferase,glu-L_x0 + glx_x0 --> akg_x0 + gly_x0,"(0.0, 1000.0)"
SUCL(GDP)m_M,Succinate--CoA ligase (GDP-forming),coa_m0 + gtp_m0 + succ_m0 <=> gdp_m0 + pi_m0 + succoa_m0,"(-1000.0, 1000.0)"
SUCL(ADP)m_M,Succinate--CoA ligase (ADP-forming),atp_m0 + coa_m0 + succ_m0 <=> adp_m0 + pi_m0 + succoa_m0,"(-1000.0, 1000.0)"
CTPCHc_M,GTP cyclohydrolase I,gtp_c0 + h2o_c0 --> ahdt_c0 + for_c0 + 2.0 h_c0,"(0.0, 1000.0)"
LYSDCs_M,Lysine decarboxylase,h_s0 + lys-L_s0 <=> cadaverine_s0 + co2_s0,"(-1000.0, 1000.0)"
AASADc_M,alpha-aminoadipate reductase,L2aadp_c0 + h_c0 + nadh_c0 <=> L2aadp6sa_c0 + h2o_c0 + nad_c0,"(-1000.0, 1000.0)"
SACCDyc_M,"Saccharopine dehydrogenase (NADP+, L-lysine forming)",h2o_c0 + nadp_c0 + saccrp-L_c0 <=> akg_c0 + h_c0 + lys-L_c0 + nadph_c0,"(-1000.0, 1000.0)"
SACCDc_M,"Saccharopine dehydrogenase (NAD+, L-glutamate forming)",L2aadp6sa_c0 + glu-L_c0 + h_c0 + nadh_c0 <=> h2o_c0 + nad_c0 + saccrp-L_c0,"(-1000.0, 1000.0)"
AATAc_M,2-aminoadipate aminotransferase,2oxoadp_c0 + glu-L_c0 <=> L2aadp_c0 + akg_c0,"(-1000.0, 1000.0)"
PDHam1m_M,"Pyruvate dehydrogenase (lipoamide) (reaction 1), mitochondrial",h_m0 + pyr_m0 + thmpp_m0 --> 2ahethmpp_m0 + co2_m0,"(0.0, 1000.0)"
PDHam2m_M,"Pyruvate dehydrogenase (lipoamide) (reaction 2), mitochondrial",2ahethmpp_m0 + lpam_m0 --> adhlam_m0 + thmpp_m0,"(0.0, 1000.0)"
PDHe2m_M,"Dihydrolipoamide S-acetyltransferase, mitochondrial",adhlam_m0 + coa_m0 <-- accoa_m0 + dhlam_m0,"(-1000.0, 0.0)"
PDHe3m_M,"dihydrolipoyl dehydrogenase, mitochondrial",dhlam_m0 + nad_m0 <-- h_m0 + lpam_m0 + nadh_m0,"(-1000.0, 0.0)"
PDHam1s_M,"Pyruvate dehydrogenase (lipoamide) (reaction 1), plastidic",h_s0 + pyr_s0 + thmpp_s0 --> 2ahethmpp_s0 + co2_s0,"(0.0, 1000.0)"
PDHam2s_M,"Pyruvate dehydrogenase (lipoamide) (reaction 2), plastidic",2ahethmpp_s0 + lpam_s0 --> adhlam_s0 + thmpp_s0,"(0.0, 1000.0)"
PDHe2s_M,"Dihydrolipoamide S-acetyltransferase, plastidic",adhlam_s0 + coa_s0 <=> accoa_s0 + dhlam_s0,"(-1000.0, 1000.0)"
PDHe3s_M,"dihydrolipoyl dehydrogenase, plastidic",dhlam_s0 + nad_s0 <=> h_s0 + lpam_s0 + nadh_s0,"(-1000.0, 1000.0)"
AKGDHam1m_M,"2-oxoglutarate dehydrogenase (lipoamide) (reaction 1), mitochondrial",akg_m0 + h_m0 + thmpp_m0 --> 3chpthmpp_m0 + co2_m0,"(0.0, 1000.0)"
AKGDHam2m_M,"2-oxoglutarate dehydrogenase (lipoamide) (reaction 2), mitochondrial",3chpthmpp_m0 + h_m0 + lpam_m0 --> co2_m0 + sdhlam_m0,"(0.0, 1000.0)"
AKGDHe2m_M,2-oxoglutarate dehydrogenase E2 component,coa_m0 + h_m0 + sdhlam_m0 <=> dhlam_m0 + succoa_m0,"(-1000.0, 1000.0)"
