GALKc_M,Galactokinase,atp_c0 + gal_c0 <=> adp_c0 + gal1p_c0 + h_c0,{},,,,
UGLTc_M,UDP-glucose--hexose-1-phosphate uridylyltransferase,gal1p_c0 + udpg_c0 <=> g1p_c0 + udpgal_c0,{},,,,
THAc_M,"alpha,alpha-trehalase",h2o_c0 + tre_c0 --> 2.0 glc-B_c0,{},,,,
THPc_M,Trehalose-phosphatase,h2o_c0 + tre6p_c0 --> pi_c0 + tre_c0,{},,,,
TPSc_M,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",g6p-A_c0 + udpg_c0 --> h_c0 + tre6p_c0 + udp_c0,{},,,,
GLCNGBv_M,"Glucan endo-1,3-beta-D-glucosidase",b-glucan_v0 + h2o_v0 <=> 2.0 glc-B_v0,{},,,,
GALUic_M,UTP--glucose-1-phosphate uridylyltransferase,g1p_c0 + h_c0 + utp_c0 --> ppi_c0 + udpg_c0,{},,,,
MTGHc_M,manninotriose galactohydrolase,h2o_c0 + mnt_c0 --> gal_c0 + melib_c0,{},,,,
MGHAc_M,melibiose galactohydrolase (glc-A),h2o_c0 + melib_c0 --> gal_c0 + glc-A_c0,{},,,,
MGHBc_M,melibiose galactohydrolase (glc-B),h2o_c0 + melib_c0 --> gal_c0 + glc-B_c0,{},,,,
SFHc_M,stachyose fructohydrolase,h2o_c0 + stc_c0 --> fru-B_c0 + mnt_c0,{},,,,
RGHc_M,Raffinose galactohydrolase,h2o_c0 + raffin_c0 --> gal_c0 + sucr_c0,{},,,,
SYGHc_M,stachyose galactohydrolase,h2o_c0 + stc_c0 --> gal_c0 + raffin_c0,{},,,,
GRGTc_M,galactinol---raffinose galactosyltransferase,1Dgali_c0 + raffin_c0 --> inost_c0 + stc_c0,{},,,,
RAFFINSc_M,raffinose synthase,1Dgali_c0 + sucr_c0 --> inost_c0 + raffin_c0,{},,,,
IAGTc_M,inositol 3-alpha-galactosyltransferase,inost_c0 + udpgal_c0 --> 1Dgali_c0 + h_c0 + udp_c0,{},,,,
UDPG4Ec_M,UDP-glucose 4-epimerase,udpg_c0 <=> udpgal_c0,{},,,,
ATGDc_M,"ATP:GDP phosphotransferase, cytosolic",atp_c0 + gdp_c0 --> adp_c0 + gtp_c0,{},,,,
ATGDs_M,"ATP:GDP phosphotransferase, plastidic",atp_s0 + gdp_s0 --> adp_s0 + gtp_s0,{},,,,
GTPDPKs_M,GTP diphosphokinase,atp_s0 + gtp_s0 --> amp_s0 + gdptp_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.GTPDPKs.add_metabolites({‘h_s’:1}),,,
GBDPs_M,"Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase",h2o_s0 + ppgpp_s0 --> gdp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.GBDPs.add_metabolites({‘h_s’:1}),,,
GDTPs_M,"Guanosine-5-triphosphate,3-diphosphate pyrophosphatase",gdptp_s0 + h2o_s0 --> h_s0 + pi_s0 + ppgpp_s0,{},,,,
ATDGDc_M,ATP:dGDP phosphotransferase,atp_c0 + dgdp_c0 --> adp_c0 + dgtp_c0,{},,,,
PPCKc_M,Phosphoenolpyruvate carboxykinase (ATP),atp_c0 + oaa_c0 --> adp_c0 + co2_c0 + pep_c0,{},,,,
MDHys_M,"malate dehydrogenase (NADP+), plastidic",mal-L_s0 + nadp_s0 <=> h_s0 + nadph_s0 + oaa_s0,{},,,,
MDHs_M,"Malate dehydrogenase, plastidic",mal-L_s0 + nad_s0 <-- h_s0 + nadh_s0 + oaa_s0,{},,,,
MDHc_M,"Malate dehydrogenase, cytosolic",mal-L_c0 + nad_c0 <-- h_c0 + nadh_c0 + oaa_c0,{},,,,
MDHx_M,"Malate dehydrogenase, peroxisomal",mal-L_x0 + nad_x0 <=> h_x0 + nadh_x0 + oaa_x0,{},,,,
MDHm_M,"Malate dehydrogenase, mitochondrial",mal-L_m0 + nad_m0 <=> h_m0 + nadh_m0 + oaa_m0,{},,,,
ATPCSc_M,ATP-citrate (pro-S-)-lyase ,atp_c0 + cit_c0 + coa_c0 --> accoa_c0 + adp_c0 + oaa_c0 + pi_c0,{},,,,
CSx_M,"Citrate synthase, peroxisomal",accoa_x0 + h2o_x0 + oaa_x0 <=> cit_x0 + coa_x0 + h_x0,{},,,,
CSm_M,"Citrate synthase, mitochondrial",accoa_m0 + h2o_m0 + oaa_m0 <=> cit_m0 + coa_m0 + h_m0,{},,,,
OXAACc_M,oxaloacetase,h2o_c0 + oaa_c0 --> ac_c0 + 2.0 h_c0 + oxa_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.OXAACc.add_metabolites({‘h_c’:-1}),,,
OXAODc_M,Oxaloacetate oxidase,2.0 h_c0 + o2_c0 + oxa_c0 --> 2.0 co2_c0 + h2o2_c0,{},,,,
ASPTAc_M,"Aspartate aminotransferase, cytosolic",akg_c0 + asp-L_c0 <=> glu-L_c0 + oaa_c0,{},,,,
ASPTAs_M,"Aspartate aminotransferase, plastidic",akg_s0 + asp-L_s0 <=> glu-L_s0 + oaa_s0,{},,,,
GLYTAx_M,Glycine aminotransferase,glu-L_x0 + glx_x0 --> akg_x0 + gly_x0,{},,,,
LYSDCs_M,Lysine decarboxylase,h_s0 + lys-L_s0 <=> cadaverine_s0 + co2_s0,{},,,,
PDHam1s_M,"Pyruvate dehydrogenase (lipoamide) (reaction 1), plastidic",h_s0 + pyr_s0 + thmpp_s0 --> 2ahethmpp_s0 + co2_s0,{},,,,
PDHam2s_M,"Pyruvate dehydrogenase (lipoamide) (reaction 2), plastidic",2ahethmpp_s0 + lpam_s0 --> adhlam_s0 + thmpp_s0,{},,,,
PDHe2s_M,"Dihydrolipoamide S-acetyltransferase, plastidic",adhlam_s0 + coa_s0 <=> accoa_s0 + dhlam_s0,{},,,,
PDHe3s_M,"dihydrolipoyl dehydrogenase, plastidic",dhlam_s0 + nad_s0 <=> h_s0 + lpam_s0 + nadh_s0,{},,,,
DAPDCs_M,Diaminopimelate decarboxylase,26dap-M_s0 + h_s0 --> co2_s0 + lys-L_s0,{},,,,
MALSx_M,"Malate synthase, peroxisomal",accoa_x0 + glx_x0 + h2o_x0 --> coa_x0 + h_x0 + mal-L_x0,{},,,,
GOXx_M,glycolate oxidase,glyclt_x0 + o2_x0 --> glx_x0 + h2o2_x0,{},,,,
ICLx_M,Isocitrate lyase,icit_x0 --> glx_x0 + succ_x0,{},,,,
ASPKs_M,Aspartate kinase,asp-L_s0 + atp_s0 --> 4pasp_s0 + adp_s0,{},,,,
ASPALc_M,Aspartate--ammonia ligase,asp-L_c0 + atp_c0 + nh4_c0 --> amp_c0 + asn-L_c0 + h_c0 + ppi_c0,{},,,,
ASNNc_M,Asparaginase,asn-L_c0 + h2o_c0 --> asp-L_c0 + nh4_c0,{},,,,
SUATs_M,"Sulfate adenylyltransferase, plastidic",atp_s0 + h_s0 + so4_s0 --> aps_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.SUATs.add_metabolite({‘h_s’:1}),,,
PTORc_M,putrescine oxidase,h2o_c0 + o2_c0 + ptrc_c0 <=> 4abutn_c0 + h2o2_c0 + nh4_c0,{},,,,
ABORc_M,4-aminobutanal:NAD+ 1-oxidoreductase,4abutn_c0 + h2o_c0 + nad_c0 --> 4abut_c0 + 2.0 h_c0 + nadh_c0,{},,,,
CMPAc_M,N-carbamoylputrescine amidase,cbmp_c0 + h2o_c0 + h_c0 --> co2_c0 + nh4_c0 + ptrc_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.CMPAc.add_metabolites({‘h_c’:-1}),*validated using Metacyc,,
AGDIc_M,Agmatine deiminase,agm_c0 + h2o_c0 --> cbmp_c0 + nh4_c0,{},,,,
ARDCc_M,Arginine decarboxylase,arg-L_c0 + h_c0 --> agm_c0 + co2_c0,{},,,,
NOSc_M,Nitric-oxide synthase,arg-L_c0 + nadph_c0 + o2_c0 --> citr-L_c0 + nadp_c0 + no_c0,{'H': -3.0},model.reactions.NOSc.reaction = ‘2 arg-L_c + 3 nadph_c + 4 o2_c --> 2 citr-L_c + 3 nadp_c + 2 no_c + 4 h2o_c’,2 L-arginine + 3 NADPH + 3 H+ + 4 O2 ⇌ 2 citrulline +2 nitric oxide + 4 H2O + 3 NADP+,,
ARGDIc_M,Arginine deiminase,arg-L_c0 + h2o_c0 --> citr-L_c0 + nh4_c0,{},,,,
HCGALc_M,carbamoyl-phosphate synthetase (glutamine-hydrolysing),2.0 atp_c0 + gln-L_c0 + h2o_c0 + hco3_c0 --> 2.0 adp_c0 + cbp_c0 + glu-L_c0 + 2.0 h_c0 + pi_c0,{},,,,
PSPs_M,Phosphoserine phosphatase,h2o_s0 + pser-L_s0 --> pi_s0 + ser-L_s0,{},,,,
CYSTGLs_M,Cystathionine gamma-lyase,cyst-L_s0 + h2o_s0 --> 2obut_s0 + cys-L_s0 + nh4_s0,{},,,,
CYSTBSs_M,Cystathionine beta-synthase,hcys-L_s0 + ser-L_s0 --> cyst-L_s0 + h2o_s0,{},,,,
SATc_M,"Serine O-acetyltransferase, cytosolic",accoa_c0 + ser-L_c0 --> acser_c0 + coa_c0,{},,,,
SATs_M,"Serine O-acetyltransferase, plastidic",accoa_s0 + ser-L_s0 --> acser_s0 + coa_s0,{},,,,
SATm_M,"Serine O-acetyltransferase, mitochondrial",accoa_m0 + ser-L_m0 --> acser_m0 + coa_m0,{},,,,
SGATx_M,"Serine--glyoxylate aminotransferase, peroxisomal",glx_x0 + ser-L_x0 <=> gly_x0 + hpyr_x0,{},,,,
METSMTc_M,Methionine S-methyltransferase,amet_c0 + met-L_c0 --> ahcys_c0 + mmet_c0,{},,,,
HCYSMTc_M,Homocysteine S-methyltransferase (acetylhomocysteine forming),amet_c0 + hcys-L_c0 --> ahcys_c0 + h_c0 + met-L_c0,{},,,,
AMETAHYCSTc_M,S-adenosyl-L-methionine:L-histidine N-methyltransferase,amet_c0 <=> ahcys_c0,"{'charge': -1.0, 'C': -1.0, 'H': -3.0}","model.reactions.AMETAHYCSTc.add_metabolites({‘h_c’:1,  ‘h2o_c’:1}",,,
HCYSMT2c_M,Homocysteine S-methyltransferase (methionine forming),hcys-L_c0 + mmet_c0 --> 2.0 met-L_c0,"{'charge': -1.0, 'H': -1.0}",model.reactions.HCYSMT2c.add_metabolites({‘h_c’:1}),,,
ORDCc_M,Ornithine decarboxylase,h_c0 + orn_c0 --> co2_c0 + ptrc_c0,{},,,,
ENOc_M,"enolase, cytosolic",2pg_c0 <=> h2o_c0 + pep_c0,{},,,,
ENOs_M,"enolase, plastidic",2pg_s0 <=> h2o_s0 + pep_s0,{},,,,
ORNTAc_M,"Ornithine--oxo-acid aminotransferase, cytosolic",akg_c0 + orn_c0 <=> glu-L_c0 + glu5sa_c0,{},,,,
TOORc_M,Tryptamine:oxygen oxidoreductase(deaminating),h2o_c0 + o2_c0 + tryptamine_c0 --> h2o2_c0 + id3acald_c0 + nh4_c0,{},,,,
TRPTAc_M,Tryptophan aminotransferase,akg_c0 + trp-L_c0 <=> glu-L_c0 + indpyr_c0,{},,,,
ALAADc_M,Aromatic-L-amino-acid decarboxylase,h_c0 + trp-L_c0 --> co2_c0 + tryptamine_c0,{},,,,
INDPYRDc_M,Indolepyruvate decarboxylase,h_c0 + indpyr_c0 <=> co2_c0 + id3acald_c0,{},,,,
TRYPTORc_M,Tryptamine 5-hydroxylase,nadph_c0 + o2_c0 + tryptamine_c0 --> h2o_c0 + nadp_c0 + srntn_c0,{},,,,
IAAGTc_M,indole-3-acetate beta-glucosyltransferase,ind3ac_c0 + udpg_c0 --> ind3acg_c0 + udp_c0,{},,,,
IAAINOSTc_M,IAA-myo-inositol synthase,ind3acg_c0 + inost_c0 --> glc-B_c0 + iaainost_c0,{},,,,
IAAALASc_M,indole-3-acetic acid amido synthetase (ala-L),ala-L_c0 + atp_c0 + ind3ac_c0 --> amp_c0 + h_c0 + iaa-ala_c0 + ppi_c0,{'charge': 1.0},,,,
IAALEUSc_M,indole-3-acetic acid amido synthetase (leu-L),atp_c0 + ind3ac_c0 + leu-L_c0 --> amp_c0 + h_c0 + iaa-leu_c0 + ppi_c0,{'charge': 1.0},,,,
IAAALAHc_M,IAA-amino acid conjugate hydrolase (iaa-ala),h2o_c0 + iaa-ala_c0 --> ala-L_c0 + ind3ac_c0,{'charge': -1.0},,,,
IAALEUHc_M,IAA-amino acid conjugate hydrolase (iaa-leu),h2o_c0 + iaa-leu_c0 --> ind3ac_c0 + leu-L_c0,{'charge': -1.0},,,,
IAAAMYHc_M,indole-3-acetyl-myo-inositol hydrolase,h2o_c0 + iaainost_c0 --> ind3ac_c0 + inost_c0,"{'charge': -1.0, 'H': -1.0}",model.reactions.IAAAMYHc.add_metabolites({‘h_c’:1}),,,
SERHs_M,Tryptophan synthase (indoleglycerol phosphate),3ig3p_s0 + ser-L_s0 --> g3p_s0 + h2o_s0 + trp-L_s0,{},,,,
TRPS2s_M,Tryptophan synthase (indole),indole_s0 + ser-L_s0 --> h2o_s0 + trp-L_s0,{},,,,
PPDHc_M,"Prephenate dehydratase, cytosolic",h_c0 + pphn_c0 --> co2_c0 + h2o_c0 + phpyr_c0,{},,,,
PPDHs_M,"Prephenate dehydratase, plastidic",h_s0 + pphn_s0 --> co2_s0 + h2o_s0 + phpyr_s0,{},,,,
MALCOADCc_M,Malonyl-CoA decarboxylase,accoa_c0 + co2_c0 --> h_c0 + malcoa_c0,{},,,,
ICHDxm_M,Isocitrate dehydrogenase (NAD+),icit_m0 + nad_m0 --> akg_m0 + co2_m0 + nadh_m0,{},,,,
ACALDHc_M,"acetaldehyde dehydrogenase, cytosolic",acald_c0 + h2o_c0 + nad_c0 --> ac_c0 + 2.0 h_c0 + nadh_c0,{},,,,
ACALDHs_M,"acetaldehyde dehydrogenase, plastidic",acald_s0 + h2o_s0 + nad_s0 --> ac_s0 + 2.0 h_s0 + nadh_s0,{},,,,
ACALDHm_M,"acetaldehyde dehydrogenase, mitochondrial",acald_m0 + h2o_m0 + nad_m0 --> ac_m0 + 2.0 h_m0 + nadh_m0,{},,,,
GLYCRORc_M,Glycerol:NAD+ oxidoreductase,glyc_c0 + nad_c0 <=> glyald_c0 + h_c0 + nadh_c0,{},,,,
SSNOm_M,"Succinate-semialdehyde dehydrogenase, mitochondrial",h2o_m0 + nad_m0 + sucsal_m0 --> 2.0 h_m0 + nadh_m0 + succ_m0,{},,,,
34HPPORc_M,"3,4-hydroxyphenylpyruvate dioxygenase, cytosolic",34hpp_c0 + o2_c0 --> co2_c0 + hgentis_c0,{},,,,
34HPPORs_M,"3,4-hydroxyphenylpyruvate dioxygenase, plastidic",34hpp_s0 + o2_s0 --> co2_s0 + hgentis_s0,{},,,,
PPORs_M,Prephenate dehydrogenase (NADP+),nadp_s0 + pphn_s0 <=> 34hpp_s0 + co2_s0 + nadph_s0,{},,,,
TYRTAc_M,"Tyrosine aminotransferase, cytosolic",akg_c0 + tyr-L_c0 --> 34hpp_c0 + glu-L_c0,{},,,,
ARGDHTs_M,arogenate dehydratase,arogenate_s0 + h_s0 --> co2_s0 + h2o_s0 + phe-L_s0,{},,,,
ARGOAT2s_M,L-arogenate:2-oxoglutarate aminotransferase,glu-L_s0 + pphn_s0 <=> akg_s0 + arogenate_s0,{},,,,
ARGDHs_M,arogenate dehydrogenase,arogenate_s0 + nadp_s0 --> co2_s0 + nadph_s0 + tyr-L_s0,{},,,,
GLYDHDm_M,Glycine dehydrogenase (decarboxylating),gly_m0 + lpro_m0 <=> alpro_m0 + co2_m0,"{'charge': 1.0, 'H': 1.0}",model.reactions.GLYDHDm.add_metabolites({‘h_m’:-1}),,,
DHLDHm_M,dihydrolipoylprotein:NAD+ oxidoreductase,dhlpro_m0 + nad_m0 <=> h_m0 + lpro_m0 + nadh_m0,{},,,,
MTAMnh4m_M,Aminomethyltransferase,alpro_m0 + h_m0 + thf_m0 <=> dhlpro_m0 + mlthf_m0 + nh4_m0,"{'charge': -1.0, 'H': -1.0}",model.reactions.GLYDHDm.add_metabolites({‘h_m’:1}),,,
THRAc_M,L-threonine aldolase,thr-L_c0 --> acald_c0 + gly_c0,{},,,,
MDHARc_M,"Monodehydroascorbate reductase (NADH), cytosolic",h_c0 + 2.0 mhdascb_c0 + nadh_c0 --> 2.0 ascb-L_c0 + nad_c0,"{'charge': 2.0, 'H': 2.0}",model.reactions.GLYDHDm.add_metabolites({‘h_c’:2}),,,
MDHARs_M,"Monodehydroascorbate reductase (NADH), plastidic",h_s0 + 2.0 mhdascb_s0 + nadh_s0 --> 2.0 ascb-L_s0 + nad_s0,{'charge': 2.0},,,,
MDHARyc_M,"Monodehydroascorbate reductase (NADPH), cytosolic",h_c0 + 2.0 mhdascb_c0 + nadph_c0 --> 2.0 ascb-L_c0 + nadp_c0,"{'charge': 2.0, 'H': 2.0}",model.reactions.GLYDHDm.add_metabolites({‘h_c’:-2}),,,
MDHARys_M,"Monodehydroascorbate reductase (NADPH), plastidic",h_s0 + 2.0 mhdascb_s0 + nadph_s0 --> 2.0 ascb-L_s0 + nadp_s0,{'charge': 2.0},,,,
ASCOXc_M,L-ascorbate oxidase,4.0 ascb-L_c0 + 4.0 h_c0 + o2_c0 --> 2.0 h2o_c0 + 4.0 mhdascb_c0,"{'charge': -8.0, 'H': -8.0}",model.reactions.ASCOXc.add_metabolites(‘h_c’:8}),,,
ASCPO1c_M,"L-ascorbate peroxidase (reaction 1), cytosolic",2.0 ascb-L_c0 + h2o2_c0 + 2.0 h_c0 --> 2.0 h2o_c0 + 2.0 mhdascb_c0,"{'charge': -4.0, 'H': -4.0}",model.reactions.ASCPO1c.add_metabolites(‘h_c’:4}),,,
ASCPO1s_M,"L-ascorbate peroxidase (reaction 1), plastidic",2.0 ascb-L_s0 + h2o2_s0 + 2.0 h_s0 --> 2.0 h2o_s0 + 2.0 mhdascb_s0,"{'charge': -4.0, 'H': -2.0}",model.reactions.ASCPO1s.add_metabolites(‘h_s’:2}),,,
ASCPO2c_M,"L-ascorbate peroxidase (reaction 2), cytosolic",2.0 h_c0 + 2.0 mhdascb_c0 --> ascb-L_c0 + dhdascb_c0,"{'charge': -1.0, 'H': -1.0}",model.reactions.ASCPO2c.add_metabolites({‘h_c’:1}),,,
ASCPO2s_M,"L-ascorbate peroxidase (reaction 2), plastidic",2.0 h_s0 + 2.0 mhdascb_s0 --> ascb-L_s0 + dhdascb_s0,"{'charge': -1.0, 'H': -3.0}",model.reactions.ASCPO2s.add_metabolites({‘h_s’:3}),,,
GTHDHc_M,"Glutathione dehydrogenase (ascorbate), cytosolic",dhdascb_c0 + 2.0 gthrd_c0 --> ascb-L_c0 + gthox_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ASCPO2c.add_metabolites({‘h_c’:-1}),,,
GTHDHs_M,"Glutathione dehydrogenase (ascorbate), plastidic",dhdascb_s0 + 2.0 gthrd_s0 --> ascb-L_s0 + gthox_s0,"{'charge': 1.0, 'H': 1.0}",model.reactions.GTHDHs.add_metabolites({‘h_s’:-1}),,,
FBPc_M,"Fructose-bisphosphatase, cytosolic",fdp-B_c0 + h2o_c0 --> f6p-B_c0 + pi_c0,{},,,,
FBPs_M,"Fructose-bisphosphatase, plastidic",fdp-B_s0 + h2o_s0 --> f6p-B_s0 + pi_s0,{},,,,
SPSc_M,"Sucrose-phosphate synthase, cytosol",f6p-B_c0 + udpg_c0 --> h_c0 + suc6p_c0 + udp_c0,{},,,,
PGI1c_M,"Glucose-6-phosphate isomerase (g6p-A), cytoslic",g6p-A_c0 <=> f6p-B_c0,{},,,,
PGI1s_M,"Glucose-6-phosphate isomerase (g6p-A), plastidic",g6p-A_s0 <=> f6p-B_s0,{},,,,
NO2Rs_M,Ferredoxin--nitrite reductase,6.0 fdxrd_s0 + 7.0 h_s0 + no2_s0 --> 6.0 fdxox_s0 + 2.0 h2o_s0 + nh4_s0,"{'charge': -5.0, 'H': -11.0}",,ammonium + 6 an oxidized ferredoxin [iron-sulfur] cluster + 2 H2O ← nitrite + 6 a reduced ferredoxin [iron-sulfur] cluster + 8 H+,,
NODOx_M,"nitric oxide, NADH2:oxygen oxidoreductase",nadh_c0 + 2.0 no_c0 + 2.0 o2_c0 --> h_c0 + nad_c0 + 2.0 no3_c0,{},,,,
NODOy_M,"nitric oxide, NADPH2:oxygen oxidoreductase",nadph_c0 + 2.0 no_c0 + 2.0 o2_c0 --> h_c0 + nadp_c0 + 2.0 no3_c0,{},,,,
NITRc_M,"nitrate reductase (NADH), cytosolic",h_c0 + nadh_c0 + no3_c0 --> h2o_c0 + nad_c0 + no2_c0,{},,,,
BFFSc_M,"Beta-fructofuranosidase, cytoslic",h2o_c0 + suc6p_c0 --> fru-B_c0 + g6p-B_c0,{},,,,
INVc_M,"Invertase, cytosolic",h2o_c0 + sucr_c0 --> fru-B_c0 + glc-A_c0,{},,,,
INVv_M,"Invertase, vacuolar",h2o_v0 + sucr_v0 --> fru-B_v0 + glc-A_v0,{},,,,
SPPc_M,"Sucrose-phosphatase, cytosolic",h2o_c0 + suc6p_c0 --> pi_c0 + sucr_c0,{},,,,
SUSc_M,"Sucrose synthase, cytosolic",fru-B_c0 + udpg_c0 <=> h_c0 + sucr_c0 + udp_c0,{},,,,
MI3PSc_M,myo-inositol-1-phosphate synthase,g6p-B_c0 --> mi3p-D_c0,{},,,,
SULRs_M,Sulfite reductase (ferredoxin),3.0 fdxrd_s0 + 6.0 h_s0 + hso3_s0 --> 3.0 fdxox_s0 + 3.0 h2o_s0 + h2s_s0,"{'charge': -6.0, 'H': -6.0}",model.reactions.SULRs.add_metabolites({‘h_s’:6}),,,
XYL2c_M,"Xylose isomerase, cytosolic",glc-A_c0 <=> fru-B_c0,{},,,,
XYL2v_M,"Xylose isomerase, vacuolar",glc-A_v0 <=> fru-B_v0,{},,,,
UDPACGLPc_M,UDP-N-acetylglucosamine pyrophosphorylase,acgam1p_c0 + h_c0 + utp_c0 --> ppi_c0 + uacgam_c0,{},,,,
ACGAMPMc_M,Phosphoacetylglucosamine mutase,acgam6p_c0 <=> acgam1p_c0,{},,,,
ACGAMKc_M,N-acetylglucosamine kinase,acgam_c0 + atp_c0 <=> acgam6p_c0 + adp_c0,"{'charge': -1.0, 'H': -1.0}",model.reactions.ACGAMKc.add_metabolites({‘h_c’:1}),*validated using Metacyc,,
ACGAM2Ec_M,N-acetylglucosamine 2-epimerase,acgam_c0 <=> acmana_c0,{},,,,
UAG2EMAic_M,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),h2o_c0 + uacgam_c0 --> acmana_c0 + h_c0 + udp_c0,{},,,,
FKc_M,Fructokinase,atp_c0 + fru-B_c0 --> adp_c0 + f6p-B_c0 + h_c0,{},,,,
SOXs_M,sulfite oxidase,h2o_s0 + hso3_s0 + o2_s0 <=> h2o2_s0 + so4_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.SOXs.add_metabolites({‘h_s’:1}),*Deficiency can be traced with sulfate not having any protonation while the reactants are protonated. Not sure what to do with this?,,
AATCs_M,"aspartate aminotransferase, cysteate forming, plastidic",3sala_s0 + akg_s0 <=> 3spyr_s0 + glu-L_s0,"{'charge': 1.0, 'H': 1.0}",model.reactions.AATCs.add_metabolites({‘h_s’:-1}),,,
AATCm_M,"aspartate aminotransferase, cysteate forming, mitochondrial",3sala_m0 + akg_m0 <=> 3spyr_m0 + glu-L_m0,"{'charge': 1.0, 'H': 1.0}",model.reactions.AATCm.add_metabolites({‘h_m’:-1}),,,
3SPYRSPs_M,"3-sulfinopyruvate hydrolase (spontaneous), plastidic",3spyr_s0 + h2o_s0 --> hso3_s0 + pyr_s0,{},,,,
3SPYRSPm_M,"3-sulfinopyruvate hydrolase (spontaneous), mitochondrial",3spyr_m0 + h2o_m0 --> hso3_m0 + pyr_m0,{},,,,
LCYSTSs_M,"cysteine dioxygenase, plastid",cys-L_s0 + o2_s0 --> 3sala_s0,"{'charge': -2.0, 'H': -2.0}",model.reactions.LCYSTSs.add_metabolites({‘h_s’:2}),*validated using Metacyc,,
LCYSTSm_M,"cysteine dioxygenase, mitochondrial",cys-L_m0 + o2_m0 --> 3sala_m0,"{'charge': -2.0, 'H': -2.0}",model.reactions.LCYSTSm.add_metabolites({‘h_m’:2}),*validated using Metacyc,,
CYSSc_M,"Cysteine synthase, cytosolic",acser_c0 + h2s_c0 --> ac_c0 + cys-L_c0 + h_c0,{},,,,
CYSSm_M,"Cysteine synthase, mitochondrial",acser_m0 + h2s_m0 --> ac_m0 + cys-L_m0 + h_m0,{},,,,
CYSSs_M,"Cysteine synthase, plastidic",acser_s0 + h2s_s0 --> ac_s0 + cys-L_s0 + h_s0,"{'charge': 1.0, 'H': 1.0}",model.reactions.CYSSs.add_metabolites({‘h_s’:-1}),*validated using Metacyc,,
DHFRc_M,"Dihydrofolate reductase, cytosolic",dhf_c0 + h_c0 + nadph_c0 <=> nadp_c0 + thf_c0,{},,,,
FTHFLm_M,"Formate--tetrahydrofolate ligase, mitochondrial",atp_m0 + for_m0 + thf_m0 <=> 10fthf_m0 + adp_m0 + pi_m0,{},,,,
FTHFLs_M,"Formate--tetrahydrofolate ligase, plastidic",atp_s0 + for_s0 + thf_s0 <=> 10fthf_s0 + adp_s0 + pi_s0,{},,,,
FTHDFm_M,"Formyltetrahydrofolate deformylase, mitochondrial",10fthf_m0 + h2o_m0 --> for_m0 + h_m0 + thf_m0,{},,,,
FTHDFs_M,"Formyltetrahydrofolate deformylase, plastidic",10fthf_s0 + h2o_s0 --> for_s0 + h_s0 + thf_s0,{},,,,
SHMTm_M,"Serine hydroxymethyltransferase, mitochondrial",gly_m0 + h2o_m0 + mlthf_m0 <=> ser-L_m0 + thf_m0,{},,,,
METSs_M,"5-methyltetrahydrofolate--homocysteine S-methyltransferase, plastidic",5mthf_s0 + hcys-L_s0 <=> met-L_s0 + thf_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.METSs.add_metabollites({‘h_s’:1}),,,
MLTHFR_Fc_M,"methylenetetrahydrofolate reductase (ferredoxin), plastidic",2.0 fdxrd_s0 + 2.0 h_s0 + mlthf_s0 <=> 5mthf_s0 + 2.0 fdxox_s0,"{'charge': -1.0, 'H': -3.0}",model.reactions.MLTHFR_Fc.add_metabollites({‘h_s’:3}),,,
GLPATs_M,Glucose-1-phosphate adenylyltransferase,atp_s0 + g1p_s0 --> adpglc_s0 + ppi_s0,{},,,,
ORPDCs_M,Orotidine-5-phosphate decarboxylase,h_s0 + orot5p_s0 --> co2_s0 + ump_s0,{},,,,
ATNSs_M,Anthranilate synthase,chor_s0 + gln-L_s0 --> anth_s0 + glu-L_s0 + h_s0 + pyr_s0,{},,,,
TPIc_M,"Triosephosphate isomerase, cytosolic",dhap_c0 <=> g3p_c0,{},,,,
TPIs_M,"Triosephosphate isomerase, plastidic",dhap_s0 <=> g3p_s0,{},,,,
RPDPKc_M,"ribose-phosphate diphosphokinase, cytosolic",atp_c0 + r5p_c0 --> amp_c0 + h_c0 + prpp_c0,{},,,,
RPDPKs_M,"ribose-phosphate diphosphokinase, plastidic",atp_s0 + r5p_s0 --> amp_s0 + h_s0 + prpp_s0,{},,,,
PPMc_M,"Phosphopentosemutase, cytosolic",r5p_c0 <=> r1p_c0,{},,,,
PPMs_M,"Phosphopentosemutase, plastidic",r5p_s0 <=> r1p_s0,{},,,,
RBKc_M,"Ribokinase, cytosolic",atp_c0 + rib-D_c0 --> adp_c0 + h_c0 + r5p_c0,{},,,,
RBKs_M,"Ribokinase, plastidic",atp_s0 + rib-D_s0 --> adp_s0 + h_s0 + r5p_s0,{},,,,
RPIc_M,"ribose-5-phosphate isomerase, cytosolic",r5p_c0 <=> ru5p-D_c0,{},,,,
