	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450
PRISM_solar_litho_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_410(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_430(u)_M	0.0	0.12890824214060587	0.2585895198617538	0.39448253304264286	0.5182197918012208	0.6459671872356881	0.7671766814583009	0.9000574175193115	1.0396539301161631	1.1705805502320792	1.2759450013773812	1.4039219513235452	1.563350566513147	1.6567610570141007	1.8230150134790875	1.9160372221604645	2.0870439215545304	2.2179672603148846	2.30022494973857	2.4798877566315083	2.6108153382168537	2.678732684294856	2.8123649239191923	2.9997409938062622	3.068296581544031	3.265453246144075	3.396380827729866	3.4453731765807594	3.6534776495423404	3.7007043115762213	3.8364694877988135	3.964498305509487	4.092527123218336	4.2205559409277695	4.348784846461494	4.476819840006577	4.705656643583985	4.836584225168847	4.860924820639443	4.988728922344947	5.116759348138117	5.351379493218442	5.354758251223746	5.518617411072008	5.667068936090017	5.79095691107374	5.927126661073742	5.93554479121172	6.164882116661234	6.424275755733757
RPSI_450(u)_M	0.0	6.43397515972776	12.906533513518228	19.68912752509993	25.865012293717996	32.24104811033222	38.2907689195015	44.923016329177216	51.890456731111364	58.42517171585297	63.68404616895267	70.07153934470496	78.02882534012527	82.69106233568978	90.9890098395852	95.6318671931606	104.1670301724863	110.70158138057698	114.80716781679044	123.77436818723139	130.30913116014133	133.6989727274778	140.36872864071074	149.7209078277161	153.1426048522107	162.9829460247158	169.517708997648	171.96297975992823	182.34974004328242	184.7068831192963	191.4830966248644	197.87317858705038	204.26326054914526	210.6533425112694	217.05341111249328	223.44380131846972	234.86533872678072	241.40010169966658	242.61497193628014	248.99383803537432	255.38400025901342	267.0941916350777	267.2628297664794	275.4412499097596	282.85065530175746	289.0340625098461	295.83046880984614	296.25062844665223	307.6971475414602	320.6438156727626
RPSI_470(u)_M	0.0	8.992066225024073	18.038055977505394	27.517348796561755	36.148710195830965	45.05980091234323	53.514836688586136	62.78400643947958	72.52163892293343	81.65449822774617	89.00425419935	97.93135761867438	109.05238946383055	115.56829025301656	127.16542758016129	133.65424355477202	145.5829111119402	154.7155415239682	160.4534724625381	172.98595161924612	182.11887799189435	186.8564902936364	196.17808159413408	209.24860370684337	214.03073691102645	227.7835098551702	236.91643622784954	240.33392480787532	254.85036822158017	258.1446903342988	267.6150658151313	276.5457872992564	285.47650878325425	294.4072302672929	303.3519089889524	312.2830612718463	328.2456999543786	337.3786263269932	339.07651812036187	347.9915644143925	356.9223980712077	373.2884569612659	373.5241441077006	384.9542310630812	395.30954986970744	403.95142456320195	413.45002131320206	414.037232669393	430.03478553387606	448.128933294777
RPSI_490(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_510(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_530(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_550(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSI_570(u)_M	0.0	0.21736355981247368	0.4360306031172213	0.6651718016018213	0.8738161101314892	1.0892222638987572	1.2936042856360426	1.5176662179151175	1.753052213500736	1.9738191384857948	2.1514834351849124	2.36727666106646	2.6361033144916637	2.7936109835278295	3.0739464470331095	3.230799399837698	3.51914888249942	3.7399102745013737	3.8786122217017613	4.181557530889627	4.4023260770931145	4.516847506222743	4.742176614960234	5.058127937373735	5.173725562073822	5.506168808111388	5.726937354315627	5.809547675990709	6.160450987560878	6.240084028918685	6.469009670229673	6.684890354924917	6.900771039617084	7.116651724310238	7.33286979473638	7.548760893050876	7.934622816351626	8.155391362554301	8.196434187990343	8.411935959204033	8.627819355429045	9.023433081064624	9.029130303023301	9.305427688675728	9.555744901925047	9.76464334637865	9.994251175228651	10.00844572713139	10.395151624518503	10.832538123979232
RPSI_590(u)_M	0.0	0.027698708830646946	0.05556352098491078	0.08476305812630697	0.11135066994183306	0.13879994588613845	0.1648444131151627	0.19339669771882181	0.22339201137748158	0.2515244121344161	0.27416423100799403	0.3016628316771942	0.3359194991957331	0.3559907524775185	0.39171399139224844	0.41170181397258226	0.448446281944147	0.47657797763125226	0.4942528116883582	0.5328572305617166	0.5609898379110406	0.5755833407183548	0.6042971020285465	0.6445588813798765	0.6592895241373125	0.7016528746577672	0.7297854820071871	0.7403125420556067	0.7850282647060698	0.7951759289593222	0.8243479975802664	0.8518577431544236	0.8793674887281887	0.9068772343020797	0.9344299730492042	0.9619410456342354	1.0111115555005705	1.0392441628497908	1.0444742633888178	1.0719357238952911	1.0994458150005648	1.1498590001970217	1.1505849990365378	1.1857936643825513	1.217691667944296	1.2443116643829233	1.2735706643829237	1.2753794807294845	1.3246575384870065	1.3803938417821433
RPSI_610(u)_M	0.0	0.04155017574230529	0.08334951913823155	0.12715105181027433	0.16703449728990608	0.2082105046792109	0.2472791918551031	0.2901097963565565	0.3351050544959509	0.3773058012040526	0.4112672561845934	0.45251725442308727	0.5039048683528072	0.5340132790489684	0.587600861923918	0.6175841202048957	0.6727036245511336	0.714903313600718	0.7414169126922495	0.79932648524398	0.8415275418564221	0.8634189090694969	0.9064917409460866	0.9668874806166209	0.9889845682141256	1.0525328249187924	1.0947338815313783	1.1105252744708816	1.1776022687788337	1.192824539090222	1.2365848668866462	1.2778515833325637	1.319118299777893	1.360385016223411	1.4017162257077378	1.4429849327711737	1.5167444476560143	1.558945504268301	1.566791053960713	1.6079853391225494	1.6492525738914943	1.7248761965465882	1.7259652501755873	1.7787809334525	1.8266303715588978	1.8665623964430582	1.9104531279380585	1.913166490410825	1.987087335334797	2.070696041115949
RPSI_630(u)_M	0.0	0.6674637169728292	1.338930073291078	2.042559679762784	2.683248973849539	3.3447020351462964	3.972303018627068	4.6603355953852414	5.383141256428298	6.061055771917076	6.606613969208578	7.269255622523043	8.094748347574816	8.578411084407545	9.439244200280157	9.920896483613374	10.80633844845159	11.48423597367083	11.910151510339487	12.840413244571595	13.51833273837633	13.869996553718002	14.561920280905088	15.532119905085583	15.887088421069203	16.907930207402575	17.585849701209618	17.839523281147038	18.917050852193285	19.161582023031617	19.864549712701614	20.527459927981674	21.19037014325228	21.853280358525925	22.517226592604136	23.180168785245158	24.36504463926043	25.042964133062668	25.168995363155894	25.83074203933571	26.493660580978013	27.708481538207472	27.725976140100443	28.57440942936267	29.343064753750134	29.98453442937164	30.689596929371646	30.733184494748013	31.920651961088723	33.26374561917777
RPSI_650(u)_M	0.0	6.631783833583874	13.303337078189834	20.29445783932028	26.660216448859455	33.23227962927794	39.46799544476182	46.304147288667444	53.48579743059326	60.221418274165394	65.64197364080898	72.22584642994074	80.42777436928715	85.23334902071767	93.78641190052365	98.57201109459642	107.36958249611405	114.10503452782122	118.33684473521619	127.57973625606469	134.31540656317236	137.80946675870845	144.68428028242124	154.32398656064473	157.85088159009734	167.99375809873627	174.72942840586688	177.24987753839224	187.95597248287038	190.38558449673062	197.37012858705017	203.95666975328837	210.54321091943268	217.12975208560712	223.72658692405875	230.31344581085625	242.08613147697798	248.82180178406085	250.07402247112626	256.6490029493473	263.2356268446284	275.305840970112	275.4796637788408	283.9095245016413	291.54672757987004	297.9202399017303	304.92559760173043	305.3586747923817	317.15711019183834	330.5018158023555
RPSI_670(u)_M	0.0	0.0	-1.6925660872857407e-10	2.293473057859936	7.865152263387763	8.876384821768248	9.911635724491699	10.860170994313654	11.92248916379862	12.952062010008149	14.009211749501214	15.035278812379657	16.051904235825695	17.0645849657484	18.073492246772915	19.175166726905182	20.18502720350797	21.218307945465774	22.297469964543893	23.30333667970969	24.337678849328203	25.31583928719421	26.441599072043715	27.340372940707084	28.489914534591424	29.509389697339174	30.543731866943425	31.53205382048531	32.48863999288233	33.56709360875479	34.69974640654655	35.73471838518655	36.76969036372058	37.80466234246829	38.87398639462722	39.91001867150651	40.8871535629794	41.92149573263995	43.018115502149	44.010089225717415	44.95081644455062	46.15431714754706	50.04197773993087	54.33752951119196	56.96076627724284	62.33194546993431	66.34597263781578	51.34875450198405	33.77370520075415	21.209157745026488
RPSI_690(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_410(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_430(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_450(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_470(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_490(u)_M	0.0	2.385138714226757	4.784580603021783	7.298955800048591	9.588417834101204	11.9520778563986	14.194769653303737	16.65340986661426	19.236309462767498	21.65879343412377	23.60831060507239	25.97621798458901	28.926063207282482	30.65440092649302	33.73053276549124	35.451686258274336	38.61575623816001	41.03817949587955	42.56016130502774	45.884391851586486	48.30689361263502	49.56354166560815	52.03608665500594	55.503032685654894	56.77148987407554	60.41940241788688	62.841904178943665	63.748390420666766	67.59886597461174	68.47268240473456	70.9846922845925	73.35355935304055	75.72242642145483	78.09129348987994	80.46386270494855	82.83284404244175	87.06692178944138	89.48942355048099	89.93978805487728	92.30449729109725	94.67339411326587	99.01447876290527	99.0769945989033	102.10881645408358	104.85555687678087	107.14780755411562	109.66730310411565	109.8230604688898	114.06639917604726	118.86585808187273
RPSII_510(u)_M	0.0	6.98568645624728	14.01326460301424	21.377463865315253	28.08292876258796	35.00570759572138	41.574190014680454	48.77515050241308	56.34004667347025	63.435111362261665	69.1449326049781	76.08015126210339	84.71977196729833	89.78179428276964	98.79128811100908	103.83226898643605	113.09931944067834	120.1942063090238	124.65184545906715	134.38798037148348	141.48309716341322	145.16361655273093	152.40530188611322	162.55942742455022	166.27453386621153	176.95868112308872	184.05379791504262	186.70874985717003	197.98617148756136	200.54543882272526	207.9027104526782	214.8407398838396	221.77876931490212	228.71679874599636	235.6656711672749	242.60403527403247	255.00496583437607	262.1000826262797	263.4191275941761	270.3449794056	277.28309598060827	289.9974324934178	290.18053129024145	299.0602483252121	307.1050078418023	313.81864022530596	321.19783617530607	321.65402436556667	334.0820787839737	348.13891953531333
RPSII_530(u)_M	0.0	6.250278400076921	12.538038403434749	19.12698222038196	25.126538981538445	31.3205322677026	37.197527183182906	43.640416951880155	50.408929600268266	56.75707159737191	61.86579965225551	68.07092317790065	75.80102028671739	80.33014551116872	88.39117788400186	92.90147677563118	101.19295187250938	107.54093476895778	111.52930239314978	120.24047975910348	126.58866837426278	129.88172639858107	136.3610537635983	145.44621839588788	148.77022237054902	158.3296114500833	164.6778000652642	167.05325577474295	177.1434631246533	179.433307286023	186.0160527671159	192.22369116661852	198.43132956603267	204.63896796547522	210.85630787496484	217.06424571757344	228.15968621688947	234.50787483202535	235.6880592452837	241.88480200638543	248.09251837579225	259.4683714684049	259.6321948037399	267.57711244785173	274.77497152086954	280.7818359479357	287.38419769793575	287.7923613350836	298.91207026746525	311.48909740312297
RPSII_550(u)_M	0.0	1.4863530062605208	2.9816193584794157	4.548508994992348	5.975238919225135	7.448206993980697	8.845790989646304	10.377948113493852	11.987540275455824	13.497165821327117	14.712051433854432	16.18766634509535	18.02592895372317	19.1029816003718	21.019942563386895	22.092518197237737	24.06427979691744	25.573867507716102	26.52232481294861	28.59389408349415	30.10353071541357	30.886639303692707	32.42746150249603	34.58796714707807	35.37843486456385	37.65171387501639	39.16135050694095	39.72624786174982	42.125758582447745	42.67029700702065	44.23571264277055	45.71192560582279	47.188138568853994	48.66435153189195	50.142871571143274	51.619155743529284	54.25771682614285	55.767353458056704	56.048008260659856	57.52163017674496	58.99786168149952	61.703106529916944	61.74206468367979	63.63141288050133	65.34310615030638	66.7715738805213	68.3416543805213	68.43871809677329	71.08305035566659	74.07394146424105
RPSII_570(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_590(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_610(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_630(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_650(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_670(u)_M	0.0	6.9292732109941095	13.900099814325783	18.911356075066728	19.990991464166967	25.846632507187415	31.326819929336832	37.521093446251875	43.9625807668029	49.97077607498079	54.57733764353495	60.4304835476554	67.98370915898047	71.99217214109501	79.92000208978197	83.81859980279853	92.00095327105232	98.00526429903351	101.34774355173774	109.99938712561415	116.00286479276	118.67550153376477	124.73294650586217	133.90629804895977	136.4418613768936	146.0202531285974	152.02373079578146	153.66892059291482	163.89868469289112	165.35883092635257	171.52403575940943	177.37106482326422	183.21809388712686	189.06512295080728	194.8885553681747	200.73485610669755	212.05850746742482	218.0619851345027	218.27375832213346	224.15170636227327	230.09306662604743	241.5012272029509	237.79518678429542	242.30764346818108	247.66420037829022	248.95243730953186	252.25801504165045	267.7077373981831	297.61047776966285	324.1183492866014
RPSII_690(u)_M	0.0	0.15423074127789793	0.30938637183084433	0.4719739597875159	0.6200179391725943	0.7728597991421701	0.9178794645525635	1.0768630491854867	1.2438816452046464	1.400527250932961	1.526589302006109	1.6797058097554916	1.8704522903007847	1.9822121665806893	2.181124745948656	2.2924200670390427	2.4970190094578344	2.653660689247107	2.752076928619793	2.967032368450721	3.12367912451776	3.2049380297459638	3.364820741926669	3.5890046240162286	3.671027145927629	3.9069129048535465	4.063559660921118	4.122175977106525	4.371160111830061	4.427663892911968	4.5900985318522425	4.743277096174858	4.89645566049529	5.0496342248164225	5.2030521818478155	5.356238135174447	5.630027221592303	5.786673977658764	5.8157959951514915	5.968705700668194	6.121886188962088	6.402594685902082	6.406637160945598	6.602684514232796	6.780297585105242	6.928521887134868	7.09144057358487	7.101512345798923	7.375900275689306	7.686248726436854
CO2tex_M	0.0	0.0	0.2650020778698428	0.9782782062914616	1.6873224449192636	2.390852127572476	3.0943818102238154	3.7979114928761595	4.50144117552831	5.204959188301767	5.9084745669092955	6.611989945516736	7.3155053241243415	8.019020702729799	8.722536081339573	9.426051459946903	10.129566838554481	10.833082217161834	11.536597595769463	12.240112974377196	12.943628352984517	13.647143731596007	14.350659110199551	15.054174488808352	15.75768986741474	16.46120524602218	17.164720624630075	17.868236003240774	18.571751381844773	19.275266760455555	19.9787821390597	20.68229751766739	21.385812896274828	22.089328274882398	22.792843653489925	23.496359032097562	24.199874410704997	24.903389789312417	25.60690516792108	26.31041405127975	27.013790464020694	27.619047619047617	27.619047619047617	27.619047619047617	27.619047619047617	27.619047619047617	27.619047619047617	27.619047619047617	27.619047619047617	27.61904761904762
H2Otex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Htex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO3tex_M	0.005673111548318718	0.038899811337046106	0.05781529605426872	0.10051063290805473	0.12610705260961694	0.15331389375529714	0.1825537179798955	0.2104600685218452	0.23836641906386247	0.26627230670594076	0.29417808986080374	0.3220838730156621	0.34998965617058175	0.377397107575673	0.40525917167009423	0.43370700563503384	0.4616127887898482	0.48951857194478854	0.5174243550995905	0.5453301382544551	0.5732359214092922	0.6002936203322697	0.6290474877189389	0.6560177485214957	0.684859054028184	0.712764837183357	0.7406706203382842	0.7674660048997686	0.79532806899434	0.8231901330886888	0.8522937529577312	0.880199536112225	0.9081053192673169	0.9360111024222084	0.9639168855768866	0.9918226687315618	1.0197284518868273	1.0476342350415209	1.0755400181957384	1.1034455437094883	1.131345814615502	1.2644223275199191	2.256827490167785	3.3697284470529203	4.0668803275402166	5.435345306101703	6.46592599858488	7.071535849898103	7.986333715491508	9.202233026224121
O2tex_M	2.2618	2.2618	2.261177245117006	2.259501046215215	2.2578347922544397	2.256181497500205	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.242955301348585	2.241302040208852	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2297292122307493	2.2618	2.2264226899513004	2.2618	2.2618	2.2618	2.219809645392384	2.218156384252665	2.2165031231129295	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.2618	2.1968952380952382
Pitex_M	0.001826453740282341	0.01220818212011796	0.022799381944775376	0.032349873543115804	0.04102362620178525	0.04972974166294529	0.058773023968742025	0.06775745127831337	0.07674187858788277	0.0857261568671781	0.09471040150694895	0.1036946461467442	0.11267889078657807	0.12150269791666769	0.1304728672399461	0.1396316247057208	0.14861586934547424	0.15760011398522236	0.16658435862492535	0.17556860326472043	0.18455284790442464	0.19326405250179568	0.20252133718396934	0.21120439114825057	0.22048982646311815	0.22947407110323248	0.23845831574294718	0.24708506844062367	0.2560552377638625	0.2650254070868452	0.2743952943020435	0.28337953894152423	0.29236378358138126	0.30134802822088924	0.3103322728608208	0.3193165175002689	0.32830076214015047	0.33728500678012563	0.3462692514195505	0.35525341311199043	0.3642358830874974	0.3728699691987899	0.3811013067607096	0.39033207640314144	0.3961144853193498	0.4074649877202243	0.41601296578701086	0.42103609475175474	0.42862373171752205	0.43817046218061284
SUCRtex_M	0.0	0.0	0.005280464816185134	0.0014027960307561246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRUtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO4tex_M	0.0	0.0	0.0	0.0	0.002212165365480512	0.00262670238427708	0.0031043644512786387	0.00357891782409452	0.004053471196910327	0.004528016698017989	0.005002560422296122	0.005477104146574222	0.005951647870852427	0.006417717358695469	0.006891517631139061	0.007375279043686837	0.007849822767964983	0.008324366492243088	0.008798910216521268	0.009273453940799512	0.009747997665077562	0.010208119538242974	0.010697085113633834	0.011155720083129947	0.01164617256219012	0.012120716286468236	0.012595260010746536	0.013050921172903705	0.01352472144534718	0.01399852171779062	0.014493434907858949	0.01496797863213712	0.015442522356415142	0.015917066080693404	0.01639160980497153	0.016866153529249698	0.017340697253527965	0.017815240977805933	0.01828978470208469	0.018764324045109006	0.019238774032445463	0.01969482254216292	0.02012959805630109	0.020617163119368415	0.020922587333871746	0.02152211571907819	0.02197361604102482	0.022238935433125117	0.02263971097395355	0.023143964944143062
SO3tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCO3tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2Stex_M	9.647245760660035e-05	0.0006614994907388622	0.0012042530065840347	0.0017092099802355676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NH4tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASNtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
