	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050
RPSI_610(u)_M	0.0	0.03990066499545455	0.0798013299909091	0.11970199498636364	0.1596026599818182	0.19950332497727274	0.23940398997272727	0.27930465496818185	0.3192053199636364	0.3591059849590909	0.3990066499545455	0.43890731494999996	0.47880797994545454	0.5187086449409091	0.5586093099363637	0.5985099749318182	0.6384106399272728	0.6783113049227273	0.7182119699181818	0.7581126349136365	0.798013299909091	0.8379139649045455	0.8778146298999999	0.9177152948954544	0.9576159598909091	0.9975166248863636	1.0374172898818181	1.0773179548772727	1.1172186198727274	1.1571192848681817	1.1970199498636365	1.2369206148590908	1.2768212798545455	1.3167219448499998	1.3566226098454546	1.396523274840909	1.4364239398363636	1.4763246048318182	1.516225269827273	1.5561259348227272	1.596026599818182	1.6359272648136363
RPSI_630(u)_M	0.0	0.640965909090909	1.281931818181818	1.922897727272727	2.563863636363636	3.2048295454545452	3.845795454545454	4.486761363636363	5.127727272727272	5.768693181818182	6.4096590909090905	7.050625	7.691590909090908	8.332556818181818	8.973522727272726	9.614488636363637	10.255454545454544	10.896420454545453	11.537386363636363	12.178352272727272	12.819318181818181	13.46028409090909	14.10125	14.742215909090907	15.383181818181816	16.024147727272727	16.665113636363635	17.306079545454544	17.947045454545453	18.588011363636365	19.228977272727274	19.86994318181818	20.510909090909088	21.151874999999997	21.792840909090906	22.433806818181818	23.074772727272727	23.715738636363636	24.356704545454544	24.997670454545457	25.638636363636362	26.27960227272727
RPSI_650(u)_M	0.0	6.368507	12.737014	19.105521000000003	25.474028	31.842535	38.211042000000006	44.579549	50.948056	57.316563	63.68507	70.053577	76.42208400000001	82.790591	89.159098	95.52760500000001	101.896112	108.26461900000001	114.633126	121.00163300000001	127.37014	133.738647	140.107154	146.475661	152.84416800000002	159.21267500000002	165.581182	171.94968900000003	178.318196	184.686703	191.05521000000002	197.423717	203.792224	210.16073100000003	216.52923800000002	222.89774500000001	229.266252	235.63475900000003	242.00326600000002	248.37177300000002	254.74028	261.108787
RPSI_670(u)_M	0.0	2.258213962928547	2.008733506930451	2.2732371049320257	2.3871235133470066	2.499984018114972	2.6776441335540966	2.7661711585213524	2.8146132745061436	3.1347156130293925	3.3861738590170702	3.4187965156355915	3.451419172130514	3.4840418286160855	3.5166644850651636	3.549287141577821	3.5819097980635917	3.627256006721481	3.705101799406094	3.801346437220687	3.8975910750130254	3.993835712791082	4.090080350564676	4.186324988359246	4.282569626122523	4.37881426397044	4.456644673215237	4.532160086663254	4.607675500089529	4.683190913553318	4.758706326966234	4.834221740439773	4.9097371538823324	5.011202728907591	5.098754833723376	5.10984770213355	5.1612817783995695	5.053479071013754	4.486422749629924	4.419181161991844	5.1166879578716475	4.670304978473268
RPSI_690(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_410(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_430(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_450(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_470(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_490(u)_M	0.0	2.2904505000000004	4.580901000000001	6.871351500000001	9.161802	11.452252500000002	13.742703000000002	16.0331535	18.323604000000003	20.6140545	22.904505000000004	25.1949555	27.485406000000005	29.775856500000003	32.066307	34.3567575	36.647208000000006	38.9376585	41.228109	43.5185595	45.80901000000001	48.0994605	50.389911	52.680361500000004	54.97081200000001	57.2612625	59.55171300000001	61.8421635	64.132614	66.4230645	68.713515	71.0039655	73.29441600000001	75.5848665	77.875317	80.1657675	82.456218	84.7466685	87.037119	89.32756950000001	91.61802000000002	93.9084705
RPSII_510(u)_M	0.0	6.708359954545455	13.41671990909091	20.125079863636365	26.83343981818182	33.54179977272727	40.25015972727273	46.95851968181818	53.66687963636364	60.375239590909096	67.08359954545455	73.7919595	80.50031945454546	87.20867940909092	93.91703936363636	100.62539931818182	107.33375927272728	114.04211922727274	120.75047918181819	127.45883913636365	134.1671990909091	140.87555904545457	147.583919	154.29227895454545	161.00063890909092	167.7089988636364	174.41735881818184	181.12571877272728	187.83407872727273	194.54243868181817	201.25079863636364	207.9591585909091	214.66751854545456	221.37587850000003	228.08423845454547	234.79259840909094	241.50095836363639	248.20931831818186	254.9176782727273	261.6260382272728	268.3343981818182	275.04275813636366
RPSII_530(u)_M	0.0	6.002147045454547	12.004294090909093	18.00644113636364	24.008588181818183	30.010735227272725	36.01288227272728	42.015029318181824	48.01717636363637	54.019323409090916	60.02147045454545	66.0236175	72.02576454545456	78.0279115909091	84.03005863636365	90.0322056818182	96.03435272727275	102.03649977272728	108.03864681818183	114.04079386363638	120.0429409090909	126.04508795454545	132.047235	138.04938204545454	144.05152909090913	150.05367613636366	156.0558231818182	162.05797022727276	168.0601172727273	174.06226431818186	180.0644113636364	186.06655840909093	192.0687054545455	198.07085250000003	204.07299954545456	210.07514659090913	216.07729363636366	222.0794406818182	228.08158772727276	234.08373477272727	240.0858818181818	246.08802886363637
RPSII_550(u)_M	0.0	1.4273459090909093	2.8546918181818186	4.282037727272727	5.709383636363637	7.136729545454546	8.564075454545454	9.991421363636364	11.418767272727274	12.846113181818183	14.273459090909093	15.700805000000003	17.12815090909091	18.55549681818182	19.98284272727273	21.41018863636364	22.83753454545455	24.264880454545455	25.692226363636365	27.119572272727275	28.546918181818185	29.97426409090909	31.401610000000005	32.828955909090915	34.25630181818182	35.683647727272735	37.11099363636364	38.53833954545455	39.96568545454546	41.39303136363637	42.82037727272728	44.24772318181819	45.6750690909091	47.102415	48.52976090909091	49.95710681818183	51.38445272727273	52.81179863636364	54.23914454545455	55.66649045454546	57.09383636363637	58.52118227272729
RPSII_570(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_590(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_610(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_630(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_650(u)_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPSII_670(u)_M	0.0	4.395972309798726	11.299639038524095	17.689321713249793	24.229621577562085	30.770947345521392	37.24747350280954	43.81313275056956	50.41887690731204	56.752960841516064	63.15568886825566	69.77725248436441	76.39881610059676	83.02037971683845	89.64194333311666	96.26350694933126	102.88507056557278	109.49391062964216	116.07025110968482	122.6281927445975	129.18613437953243	135.74407601448166	142.30201764943533	148.85995928436805	155.41790091933203	161.97584255421137	168.55219841769383	175.1308692769731	181.70954013627411	188.28821099553758	194.86688185485193	201.44555271410567	208.0242235733904	214.5769442710924	221.1435784390039	227.786671843321	234.38942403978226	241.15141301989533	248.37265561400645	255.0940834743718	261.05076295121927	268.1513322033449
RPSII_690(u)_M	0.0	0.14810789677272726	0.2962157935454545	0.4443236903181818	0.592431587090909	0.7405394838636363	0.8886473806363636	1.036755277409091	1.184863174181818	1.3329710709545455	1.4810789677272727	1.6291868644999998	1.7772947612727272	1.9254026580454544	2.073510554818182	2.221618451590909	2.369726348363636	2.5178342451363633	2.665942141909091	2.814050038681818	2.9621579354545453	3.110265832227273	3.2583737289999997	3.406481625772727	3.5545895225454545	3.702697419318182	3.850805316090909	3.9989132128636364	4.147021109636364	4.29512900640909	4.443236903181818	4.591344799954545	4.739452696727272	4.8875605935	5.035668490272727	5.183776387045454	5.331884283818182	5.479992180590909	5.628100077363636	5.776207974136364	5.924315870909091	6.072423767681818
CO2tex_M	0.0	0.0	0.5053000817220289	1.2495335366776352	1.9928539618527932	2.7359973543727496	3.4791407468876034	4.222284139412541	4.965427531932613	5.708178623113766	6.450901938652109	7.1936252541913195	7.936348569730264	8.679071885268932	9.42179520080768	10.164518516347563	10.907241831885987	11.649965147421582	12.39268846291145	13.13541177850167	13.878135094040587	14.620858409580098	15.363581725116127	16.10630504065687	16.849028356195916	17.59175167173421	18.334474987272856	19.07719830281158	19.81992161834755	20.56264493389223	21.305368249428582	22.04809156496718	22.790814880506822	23.53353819604486	24.276250542247197	25.018861658773773	25.761472775300195	26.363636363636363	26.363636363636363	26.363636363636363	26.363636363636363	26.363636363636363
H2Otex_M	-5.136250403921928	-2.278154420233524	0.0	1.661753573081054	3.297421803310977	4.937371417819407	6.580891609923672	8.22870300931435	9.866827839890128	11.650082540356642	13.43891157533351	15.06713045352164	16.641204595231105	18.253968096450514	19.873801863199958	21.50863261856998	23.16374196269711	24.695815764976263	26.330153744570648	27.97152052602304	29.61288730836874	31.25425409061561	32.89562087241588	34.53698765522129	36.1783544375447	37.81972121981275	40.292406035495546	41.972469863876434	43.65253368999429	45.33259752366309	47.01266134817308	48.68727262552279	50.33718194279062	51.88942942143671	53.575609319444595	55.315348427193015	56.99116353586233	58.10321474909029	57.054905484323726	56.82683487410389	56.680044776622225	56.505000207067056
Htex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NO3tex_M	0.003277740674139789	0.07684849363925567	0.1408384257728965	0.20264822894956766	0.27961455100720894	0.3505219961156178	0.39590182659418716	0.46783982513994826	0.5056271184499727	0.698968428261408	0.7752952505600618	0.8516220728652634	0.9279488951704111	1.004275717475564	1.0806025397785815	1.1569293620858554	1.2332561843897518	1.3095830067009953	1.3859098290013265	1.462236651306459	1.5385634736116025	1.6148902959034244	1.69121711822524	1.7675439405257831	1.8438707628322182	1.920197585137357	1.744891824720367	1.8044383361089205	1.8639848482692722	1.9235313575804596	1.983077870438237	2.043521967462465	2.110031490694527	2.1947841897094773	2.25855800050239	2.3109929194686862	2.3788076918440817	2.6520668781328642	4.182200334875131	5.3421557391942365	6.1727137882915395	7.57771841066015
O2tex_M	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183	2.0561818181818183
Pitex_M	0.0	0.3732260001983799	0.6970620962292627	1.0453449140709161	1.3700379950187895	1.693252643328784	2.037391317287156	2.3466662985058298	2.2597613370501843	2.417552689134114	2.487235102343207	2.824059120450635	3.256212230337944	3.4497172848716358	3.596892670128536	3.891150011065365	4.323532985839591	4.809366002395075	4.974315335971734	5.127286476596764	5.280257617292364	5.433228757213256	5.586199895496817	5.739171037970072	5.892142178396604	6.045113318564114	7.086513973499042	7.357504270232742	7.628494569227194	7.899484861470587	8.17047516122718	8.444384249140546	8.76003251036088	9.057951348727778	9.343112838409192	9.76486201702047	10.133239805162805	10.49219328083972	12.479512508357029	12.778154830419666	12.999462392073212	8.144716408617803
SUCRtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRUtex_M	0.0	0.0	0.0	0.0	0.0	0.0	1.6786797646384244e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO4tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO3tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCO3tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2Stex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NH4tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08039745890778927	-0.1370190919609076	-0.059810239716016234	-0.03046473878236522	-0.03320789029758883	-0.03626118274290935	-0.02843462032695017	-0.026880667433578403	-0.028544324947401237	-0.03020798258700086	-0.031871639997983814	-0.03353529751539441	-0.03519895502687981	-0.03686261237445554	-0.038526270081363057	-0.04018992761402701	-0.041853585125719794	-0.12924069860668697	-0.12702111489937956	-0.12480153203969918	-0.12258194611521217	-0.12036236377996265	-0.11443936717388298	-0.08845316276291679	0.0	0.0	-0.04838897867656387	-0.05692231852287977	-0.07437261379856802	-0.1743735506684739	-0.32894840324918473	-0.09349252087158888	-0.5736583759869733
ASNtex_M	0.0	-0.008218809814609424	-0.01573095498931455	-0.02305537285227192	-0.030370496007861236	-0.037683816958569365	-0.04418902323340794	-0.05231045885998278	0.0	0.0	0.0	-0.023557488210982927	-0.0629290597804676	-0.06753049476083645	-0.07138092689030523	-0.08821772194235501	-0.10030588536165792	-0.10924446094527912	-0.11408972864016581	-0.11853495171572333	-0.12298017477503262	-0.1274253978248065	-0.13187062085801612	-0.13631584393571872	-0.1407610669921542	-0.14520629004407318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27791413729890735	-0.2842921536383547	-0.2792269272954215	0.0
GLNtex_M	0.0	-0.002517959947808365	-0.0021490219661742934	0.0	-0.011858016988128127	-0.01828875847528836	0.0	-0.006653180257003677	0.0	-0.050245704928756074	0.0	-0.0712105278526595	-0.0803994585447337	-0.0866418746772656	-0.09239985545326236	-0.10047254537168288	-0.1102198391474032	-0.12004187859655732	-0.1253660390290194	-0.13025061554809134	-0.1351351920459514	-0.140019768540049	-0.1449043450125875	-0.14978892153401652	-0.15467349803207645	-0.15955807452517343	0.0	0.0	0.0	0.0	0.0	-0.004001168201761496	-0.017298775977242886	-0.1103390558750631	-0.09546712718019734	-0.04244412294259084	-0.0423076784979505	-0.0313759769716454	-0.3053823950420662	-0.2701848462221901	-0.17252744570071823	0.0
ETOHtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.222218792759619e-12	0.0	0.0	0.0	0.0	0.0	2.1093098498007177e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LACtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSULtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FE2tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FE3tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MG2tex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALAtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASPtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYStex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIStex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILEtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEUtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYStex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYRtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VALtex_M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
